,BANK_ID,REPORT_DATE,STATEMENT_TYPE,CATEGORY_TYPE,CATEGORY_CODE,ORIGINAL_CATEGORY,PREVIOUS_VALUE,CURRENT_VALUE,CURR_ID,FILE_NAME,DATA_SOURCE,EXTRACTION_DATE,DT_REPORT
715,8,2024-06-30,BALANCE_SHEET,BALANCE,28.0,Pasuritë e paprekshme,8369.0,8132.0,1,rbko_bs_30.06.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-06-30
716,8,2024-06-30,BALANCE_SHEET,BALANCE,29.0,Pasuritë tatimore të shtyra,39.0,74.0,1,rbko_bs_30.06.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-06-30
717,8,2024-06-30,BALANCE_SHEET,BALANCE,30.0,Pasuritë tjera,7262.0,7473.0,1,rbko_bs_30.06.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-06-30
718,8,2024-06-30,BALANCE_SHEET,BALANCE,31.0,Gjithsej pasuritë,1415588.0,1413237.0,1,rbko_bs_30.06.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-06-30
719,8,2024-06-30,BALANCE_SHEET,BALANCE,32.0,Depozitat e klientëve,1196366.0,1185131.0,1,rbko_bs_30.06.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-06-30
720,8,2024-06-30,INCOME_STATEMENT,INCOME,19.0,Gjithsej të ardhurat gjithëpërfshirëse,8766.0,17561.0,1,rbko_is_30.06.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-06-30
721,8,2024-06-30,BALANCE_SHEET,BALANCE,34.0,Fondet tjera të huazuara,0.0,0.0,1,rbko_bs_30.06.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-06-30
722,8,2024-06-30,BALANCE_SHEET,BALANCE,35.0,Detyrimet tatimore të shtyra,0.0,0.0,1,rbko_bs_30.06.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-06-30
723,8,2024-06-30,BALANCE_SHEET,BALANCE,36.0,Detyrimet tjera,27580.0,22106.0,1,rbko_bs_30.06.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-06-30
724,8,2024-06-30,BALANCE_SHEET,BALANCE,33.0,Detyrimet ndaj bankave,8278.0,13842.0,1,rbko_bs_30.06.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-06-30
725,8,2024-06-30,BALANCE_SHEET,BALANCE,38.0,Kapitali aksionar,63000.0,63000.0,1,rbko_bs_30.06.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-06-30
726,8,2024-06-30,INCOME_STATEMENT,INCOME,16.0,Fitimi (humbja) neto,9293.0,18132.0,1,rbko_is_30.06.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-06-30
727,8,2024-06-30,INCOME_STATEMENT,INCOME,15.0,Shpenzimet e tatimit në fitim,-1209.0,-2533.0,1,rbko_is_30.06.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-06-30
728,8,2024-06-30,INCOME_STATEMENT,INCOME,14.0,Fitimi (humbja) para tatimit,10502.0,20665.0,1,rbko_is_30.06.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-06-30
729,8,2024-06-30,BALANCE_SHEET,BALANCE,37.0,Gjithsej detyrimet,1232224.0,1221079.0,1,rbko_bs_30.06.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-06-30
730,8,2024-06-30,INCOME_STATEMENT,INCOME,10.0,Gjithsej të hyrat,12697.0,24737.0,1,rbko_is_30.06.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-06-30
731,8,2024-06-30,BALANCE_SHEET,BALANCE,30.0,Pasuritë,0.0,0.0,1,rbko_bs_30.06.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-06-30
732,8,2024-06-30,BALANCE_SHEET,BALANCE,44.0,Ekuiteti i aksionarëve,0.0,0.0,1,rbko_bs_30.06.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-06-30
733,8,2024-06-30,INCOME_STATEMENT,INCOME,11.0,Provizionet për humbjet nga kreditë,-2195.0,-4072.0,1,rbko_is_30.06.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-06-30
734,8,2024-06-30,BALANCE_SHEET,BALANCE,45.0,Gjithsej detyrimet dhe ekuititeti i aksionarëve,1415588.0,1413237.0,1,rbko_bs_30.06.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-06-30
735,8,2024-06-30,BALANCE_SHEET,BALANCE,44.0,Gjithsej ekuititeti i aksionarëve,183364.0,192158.0,1,rbko_bs_30.06.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-06-30
736,8,2024-06-30,BALANCE_SHEET,BALANCE,43.0,Përbërësit tjerë të ekuititetit,-1188.0,-1233.0,1,rbko_bs_30.06.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-06-30
737,8,2024-06-30,BALANCE_SHEET,BALANCE,42.0,Fitimi/(humbja) e vitit aktual,9293.0,18132.0,1,rbko_bs_30.06.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-06-30
738,8,2024-06-30,BALANCE_SHEET,BALANCE,41.0,Fitimi i mbajtur/(humbja) nga vitet paraprake,110304.0,110304.0,1,rbko_bs_30.06.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-06-30
739,8,2024-06-30,BALANCE_SHEET,BALANCE,40.0,Rezervat e kapitalit,1955.0,1955.0,1,rbko_bs_30.06.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-06-30
740,8,2024-06-30,BALANCE_SHEET,BALANCE,36.0,Detyrimet,0.0,0.0,1,rbko_bs_30.06.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-06-30
741,8,2024-09-30,INCOME_STATEMENT,INCOME,9.0,Neto të hyrat (shpenzimet) tjera operative,-18400.0,-27244.0,1,rbko_is_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
742,8,2024-09-30,INCOME_STATEMENT,INCOME,8.0,Neto të hyrat nga instrumentet tjera financiare,720.0,759.0,1,rbko_is_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
743,8,2024-09-30,INCOME_STATEMENT,INCOME,7.0,Neto të hyrat nga tregtimi,1180.0,1998.0,1,rbko_is_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
744,8,2024-09-30,INCOME_STATEMENT,INCOME,6.0,Neto të hyrat nga tarifat dhe komisionet,6437.0,10982.0,1,rbko_is_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
745,8,2024-09-30,INCOME_STATEMENT,INCOME,5.0,Shpenzimet e tarifave dhe komisioneve,-6892.0,-11646.0,1,rbko_is_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
746,8,2024-09-30,INCOME_STATEMENT,INCOME,4.0,Të hyrat nga tarifat dhe komisionet,13329.0,22628.0,1,rbko_is_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
747,8,2024-09-30,INCOME_STATEMENT,INCOME,3.0,Neto të hyrat nga interesi,34800.0,52235.0,1,rbko_is_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
748,8,2024-09-30,INCOME_STATEMENT,INCOME,1.0,Të hyrat nga interesi,35093.0,52959.0,1,rbko_is_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
749,8,2024-09-30,INCOME_STATEMENT,INCOME,2.0,Shpenzimet e interesit,-293.0,-724.0,1,rbko_is_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
750,8,2024-09-30,INCOME_STATEMENT,INCOME,17.0,Të ardhurat tjera gjithëpërfshirëse,-571.0,175.0,1,rbko_is_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
751,8,2024-09-30,BALANCE_SHEET,BALANCE,45.0,Gjithsej detyrimet dhe ekuititeti i aksionarëve,1413237.0,1457764.0,1,rbko_bs_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
752,8,2024-09-30,BALANCE_SHEET,BALANCE,44.0,Gjithsej ekuititeti i aksionarëve,192158.0,181098.0,1,rbko_bs_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
753,8,2024-09-30,BALANCE_SHEET,BALANCE,43.0,Përbërësit tjerë të ekuititetit,-1233.0,-486.0,1,rbko_bs_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
754,8,2024-09-30,BALANCE_SHEET,BALANCE,42.0,Fitimi/(humbja) e vitit aktual,18132.0,29825.0,1,rbko_bs_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
755,8,2024-09-30,BALANCE_SHEET,BALANCE,41.0,Fitimi i mbajtur/(humbja) nga vitet paraprake,110304.0,86804.0,1,rbko_bs_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
756,8,2024-09-30,BALANCE_SHEET,BALANCE,40.0,Rezervat e kapitalit,1955.0,1955.0,1,rbko_bs_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
757,8,2024-09-30,BALANCE_SHEET,BALANCE,38.0,Kapitali aksionar,63000.0,63000.0,1,rbko_bs_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
758,8,2024-09-30,BALANCE_SHEET,BALANCE,37.0,Gjithsej detyrimet,1221079.0,1276666.0,1,rbko_bs_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
759,8,2024-09-30,BALANCE_SHEET,BALANCE,36.0,Detyrimet tjera,22106.0,26067.0,1,rbko_bs_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
760,8,2024-09-30,BALANCE_SHEET,BALANCE,34.0,Fondet tjera të huazuara,0.0,0.0,1,rbko_bs_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
761,8,2024-09-30,BALANCE_SHEET,BALANCE,36.0,Detyrimet,0.0,0.0,1,rbko_bs_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
762,8,2024-09-30,BALANCE_SHEET,BALANCE,33.0,Detyrimet ndaj bankave,13842.0,6760.0,1,rbko_bs_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
763,8,2024-09-30,BALANCE_SHEET,BALANCE,31.0,Gjithsej pasuritë,1413237.0,1457764.0,1,rbko_bs_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
764,8,2024-09-30,BALANCE_SHEET,BALANCE,30.0,Pasuritë tjera,7473.0,9634.0,1,rbko_bs_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
765,8,2024-09-30,BALANCE_SHEET,BALANCE,29.0,Pasuritë tatimore të shtyra,74.0,78.0,1,rbko_bs_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
766,8,2024-09-30,BALANCE_SHEET,BALANCE,28.0,Pasuritë e paprekshme,8132.0,8109.0,1,rbko_bs_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
767,8,2024-09-30,BALANCE_SHEET,BALANCE,27.0,Patundshmëritë dhe pajisjet,33239.0,34181.0,1,rbko_bs_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
768,8,2024-09-30,BALANCE_SHEET,BALANCE,26.0,Kreditë dhe paradhëniet ndaj klientëve,976145.0,1010445.0,1,rbko_bs_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
769,8,2024-09-30,BALANCE_SHEET,BALANCE,23.0,Investimet në letra me vlerë,178468.0,177725.0,1,rbko_bs_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
770,8,2024-09-30,BALANCE_SHEET,BALANCE,22.0,Bonot e thesarit,26921.0,26330.0,1,rbko_bs_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
771,8,2024-09-30,BALANCE_SHEET,BALANCE,21.0,Kërkesat ndaj bankave,17315.0,16941.0,1,rbko_bs_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
772,8,2024-09-30,BALANCE_SHEET,BALANCE,20.0,Paraja e gatshme dhe gjendja me BQK-në,165470.0,174321.0,1,rbko_bs_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
773,8,2024-09-30,BALANCE_SHEET,BALANCE,32.0,Depozitat e klientëve,1185131.0,1243839.0,1,rbko_bs_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
774,8,2024-09-30,INCOME_STATEMENT,INCOME,19.0,Gjithsej të ardhurat gjithëpërfshirëse,17561.0,30000.0,1,rbko_is_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
775,8,2024-09-30,BALANCE_SHEET,BALANCE,35.0,Detyrimet tatimore të shtyra,0.0,0.0,1,rbko_bs_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
776,8,2024-09-30,INCOME_STATEMENT,INCOME,16.0,Fitimi (humbja) neto,18132.0,29825.0,1,rbko_is_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
777,8,2024-09-30,INCOME_STATEMENT,INCOME,15.0,Shpenzimet e tatimit në fitim,-2533.0,-4277.0,1,rbko_is_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
778,8,2024-09-30,INCOME_STATEMENT,INCOME,14.0,Fitimi (humbja) para tatimit,20665.0,34102.0,1,rbko_is_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
779,8,2024-09-30,INCOME_STATEMENT,INCOME,11.0,Provizionet për humbjet nga kreditë,-4072.0,-4628.0,1,rbko_is_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
780,8,2024-09-30,INCOME_STATEMENT,INCOME,10.0,Gjithsej të hyrat,24737.0,38730.0,1,rbko_is_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
781,8,2024-09-30,BALANCE_SHEET,BALANCE,30.0,Pasuritë,0.0,0.0,1,rbko_bs_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
782,8,2024-09-30,BALANCE_SHEET,BALANCE,44.0,Ekuiteti i aksionarëve,0.0,0.0,1,rbko_bs_30.09.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-09-30
783,8,2024-12-31,BALANCE_SHEET,BALANCE,41.0,Fitimi i mbajtur/(humbja) nga vitet paraprake,86804.0,86804.0,1,rbko_bs_31.12.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-12-31
784,8,2024-12-31,BALANCE_SHEET,BALANCE,20.0,Paraja e gatshme dhe gjendja me BQK-në,174321.0,182626.0,1,rbko_bs_31.12.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-12-31
785,8,2024-12-31,BALANCE_SHEET,BALANCE,21.0,Kërkesat ndaj bankave,16941.0,10510.0,1,rbko_bs_31.12.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-12-31
786,8,2024-12-31,BALANCE_SHEET,BALANCE,22.0,Bonot e thesarit,26330.0,32236.0,1,rbko_bs_31.12.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-12-31
787,8,2024-12-31,BALANCE_SHEET,BALANCE,23.0,Investimet në letra me vlerë,177725.0,213348.0,1,rbko_bs_31.12.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-12-31
788,8,2024-12-31,BALANCE_SHEET,BALANCE,26.0,Kreditë dhe paradhëniet ndaj klientëve,1010445.0,1072443.0,1,rbko_bs_31.12.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-12-31
789,8,2024-12-31,BALANCE_SHEET,BALANCE,28.0,Pasuritë e paprekshme,8109.0,8845.0,1,rbko_bs_31.12.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-12-31
790,8,2024-12-31,BALANCE_SHEET,BALANCE,29.0,Pasuritë tatimore të shtyra,78.0,213.0,1,rbko_bs_31.12.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-12-31
791,8,2024-12-31,BALANCE_SHEET,BALANCE,30.0,Pasuritë tjera,9634.0,11159.0,1,rbko_bs_31.12.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-12-31
792,8,2024-12-31,BALANCE_SHEET,BALANCE,27.0,Patundshmëritë dhe pajisjet,34181.0,34201.0,1,rbko_bs_31.12.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-12-31
793,8,2024-12-31,BALANCE_SHEET,BALANCE,32.0,Depozitat e klientëve,1243839.0,1329064.0,1,rbko_bs_31.12.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-12-31
794,8,2024-12-31,BALANCE_SHEET,BALANCE,42.0,Fitimi/(humbja) e vitit aktual,29825.0,39165.0,1,rbko_bs_31.12.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-12-31
795,8,2024-12-31,BALANCE_SHEET,BALANCE,43.0,Përbërësit tjerë të ekuititetit,-486.0,-580.0,1,rbko_bs_31.12.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-12-31
796,8,2024-12-31,BALANCE_SHEET,BALANCE,44.0,Gjithsej ekuititeti i aksionarëve,181098.0,190344.0,1,rbko_bs_31.12.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-12-31
797,8,2024-12-31,BALANCE_SHEET,BALANCE,45.0,Gjithsej detyrimet dhe ekuititeti i aksionarëve,1457764.0,1565581.0,1,rbko_bs_31.12.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-12-31
798,8,2024-12-31,BALANCE_SHEET,BALANCE,31.0,Gjithsej pasuritë,1457764.0,1565581.0,1,rbko_bs_31.12.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-12-31
799,8,2024-12-31,BALANCE_SHEET,BALANCE,44.0,Ekuiteti i aksionarëve,0.0,0.0,1,rbko_bs_31.12.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-12-31
800,8,2024-12-31,BALANCE_SHEET,BALANCE,30.0,Pasuritë,0.0,0.0,1,rbko_bs_31.12.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-12-31
801,8,2024-12-31,BALANCE_SHEET,BALANCE,36.0,Detyrimet,0.0,0.0,1,rbko_bs_31.12.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-12-31
802,8,2024-12-31,BALANCE_SHEET,BALANCE,40.0,Rezervat e kapitalit,1955.0,1955.0,1,rbko_bs_31.12.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-12-31
803,8,2024-12-31,BALANCE_SHEET,BALANCE,37.0,Gjithsej detyrimet,1276666.0,1375237.0,1,rbko_bs_31.12.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-12-31
804,8,2024-12-31,BALANCE_SHEET,BALANCE,36.0,Detyrimet tjera,26067.0,24208.0,1,rbko_bs_31.12.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-12-31
805,8,2024-12-31,BALANCE_SHEET,BALANCE,35.0,Detyrimet tatimore të shtyra,0.0,0.0,1,rbko_bs_31.12.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-12-31
806,8,2024-12-31,BALANCE_SHEET,BALANCE,34.0,Fondet tjera të huazuara,0.0,10094.0,1,rbko_bs_31.12.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-12-31
807,8,2024-12-31,BALANCE_SHEET,BALANCE,33.0,Detyrimet ndaj bankave,6760.0,11871.0,1,rbko_bs_31.12.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-12-31
808,8,2024-12-31,BALANCE_SHEET,BALANCE,38.0,Kapitali aksionar,63000.0,63000.0,1,rbko_bs_31.12.2024.pdf,Raiffeisen Kosovo,2026-03-18,2024-12-31
809,8,2025-03-31,INCOME_STATEMENT,INCOME,3.0,Neto të hyrat nga interesi,69019.0,16920.0,1,rbko_is_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
810,8,2025-03-31,INCOME_STATEMENT,INCOME,9.0,Neto të hyrat (shpenzimet) tjera operative,-37424.0,-10678.0,1,rbko_is_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
811,8,2025-03-31,INCOME_STATEMENT,INCOME,8.0,Neto të hyrat nga instrumentet tjera financiare,1132.0,-1.0,1,rbko_is_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
812,8,2025-03-31,INCOME_STATEMENT,INCOME,7.0,Neto të hyrat nga tregtimi,2769.0,546.0,1,rbko_is_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
813,8,2025-03-31,INCOME_STATEMENT,INCOME,6.0,Neto të hyrat nga tarifat dhe komisionet,14570.0,2766.0,1,rbko_is_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
814,8,2025-03-31,INCOME_STATEMENT,INCOME,5.0,Shpenzimet e tarifave dhe komisioneve,-15010.0,-3887.0,1,rbko_is_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
815,8,2025-03-31,INCOME_STATEMENT,INCOME,4.0,Të hyrat nga tarifat dhe komisionet,29580.0,6653.0,1,rbko_is_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
816,8,2025-03-31,INCOME_STATEMENT,INCOME,2.0,Shpenzimet e interesit,-1412.0,-914.0,1,rbko_is_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
817,8,2025-03-31,INCOME_STATEMENT,INCOME,1.0,Të hyrat nga interesi,70431.0,17834.0,1,rbko_is_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
818,8,2025-03-31,INCOME_STATEMENT,INCOME,19.0,Gjithsej të ardhurat gjithëpërfshirëse,39247.0,8580.0,1,rbko_is_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
819,8,2025-03-31,BALANCE_SHEET,BALANCE,20.0,Paraja e gatshme dhe gjendja me BQK-në,182626.0,183831.0,1,rbko_bs_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
820,8,2025-03-31,BALANCE_SHEET,BALANCE,21.0,Kërkesat ndaj bankave,10510.0,19665.0,1,rbko_bs_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
821,8,2025-03-31,BALANCE_SHEET,BALANCE,22.0,Bonot e thesarit,32236.0,32734.0,1,rbko_bs_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
822,8,2025-03-31,BALANCE_SHEET,BALANCE,23.0,Investimet në letra me vlerë,213348.0,198237.0,1,rbko_bs_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
823,8,2025-03-31,BALANCE_SHEET,BALANCE,26.0,Kreditë dhe paradhëniet ndaj klientëve,1072443.0,1106369.0,1,rbko_bs_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
824,8,2025-03-31,BALANCE_SHEET,BALANCE,27.0,Patundshmëritë dhe pajisjet,34201.0,33413.0,1,rbko_bs_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
825,8,2025-03-31,BALANCE_SHEET,BALANCE,28.0,Pasuritë e paprekshme,8845.0,8660.0,1,rbko_bs_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
826,8,2025-03-31,BALANCE_SHEET,BALANCE,29.0,Pasuritë tatimore të shtyra,213.0,275.0,1,rbko_bs_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
827,8,2025-03-31,BALANCE_SHEET,BALANCE,30.0,Pasuritë tjera,11159.0,10202.0,1,rbko_bs_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
828,8,2025-03-31,BALANCE_SHEET,BALANCE,31.0,Gjithsej pasuritë,1565581.0,1593386.0,1,rbko_bs_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
829,8,2025-03-31,BALANCE_SHEET,BALANCE,32.0,Depozitat e klientëve,1329064.0,1345593.0,1,rbko_bs_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
830,8,2025-03-31,BALANCE_SHEET,BALANCE,33.0,Detyrimet ndaj bankave,11871.0,26108.0,1,rbko_bs_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
831,8,2025-03-31,BALANCE_SHEET,BALANCE,35.0,Detyrimet tatimore të shtyra,0.0,0.0,1,rbko_bs_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
832,8,2025-03-31,BALANCE_SHEET,BALANCE,36.0,Detyrimet tjera,24208.0,32280.0,1,rbko_bs_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
833,8,2025-03-31,BALANCE_SHEET,BALANCE,37.0,Gjithsej detyrimet,1375237.0,1414061.0,1,rbko_bs_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
834,8,2025-03-31,BALANCE_SHEET,BALANCE,34.0,Fondet tjera të huazuara,10094.0,10080.0,1,rbko_bs_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
835,8,2025-03-31,BALANCE_SHEET,BALANCE,40.0,Rezervat e kapitalit,1955.0,1955.0,1,rbko_bs_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
836,8,2025-03-31,INCOME_STATEMENT,INCOME,17.0,Të ardhurat tjera gjithëpërfshirëse,82.0,55.0,1,rbko_is_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
837,8,2025-03-31,INCOME_STATEMENT,INCOME,16.0,Fitimi (humbja) neto,39165.0,8525.0,1,rbko_is_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
838,8,2025-03-31,INCOME_STATEMENT,INCOME,15.0,Shpenzimet e tatimit në fitim,-5148.0,-1045.0,1,rbko_is_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
839,8,2025-03-31,INCOME_STATEMENT,INCOME,14.0,Fitimi (humbja) para tatimit,44313.0,9570.0,1,rbko_is_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
840,8,2025-03-31,BALANCE_SHEET,BALANCE,38.0,Kapitali aksionar,63000.0,63000.0,1,rbko_bs_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
841,8,2025-03-31,INCOME_STATEMENT,INCOME,10.0,Gjithsej të hyrat,50066.0,9553.0,1,rbko_is_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
842,8,2025-03-31,BALANCE_SHEET,BALANCE,30.0,Pasuritë,0.0,0.0,1,rbko_bs_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
843,8,2025-03-31,INCOME_STATEMENT,INCOME,11.0,Provizionet për humbjet nga kreditë,-5753.0,17.0,1,rbko_is_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
844,8,2025-03-31,BALANCE_SHEET,BALANCE,36.0,Detyrimet,0.0,0.0,1,rbko_bs_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
845,8,2025-03-31,BALANCE_SHEET,BALANCE,45.0,Gjithsej detyrimet dhe ekuititeti i aksionarëve,1565581.0,1593386.0,1,rbko_bs_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
846,8,2025-03-31,BALANCE_SHEET,BALANCE,44.0,Gjithsej ekuititeti i aksionarëve,190344.0,179325.0,1,rbko_bs_31.03.2025.pdf,Raiffeisen Kosovo,2026-03-18,2025-03-31
