,BANK_ID,REPORT_DATE,DT_REPORT,STATEMENT_TYPE,CATEGORY_TYPE,CATEGORY_CODE,ORIGINAL_CATEGORY,PREVIOUS_VALUE,CURRENT_VALUE,CURR_ID,FILE_NAME,DATA_SOURCE,EXTRACTION_DATE
17,3,2012-12-31,2012-12-31,BALANCE_SHEET,BALANCE,41.0,Fitimi i mbajtur/(humbja) nga vitet paraprake,-409.0,-409.0,1,be_bs_31.12.2012.pdf,Banka Ekonomike,2026-03-18
18,3,2012-12-31,2012-12-31,BALANCE_SHEET,BALANCE,42.0,Fitimi/(humbja) e vitit aktual,-2573.0,-2929.0,1,be_bs_31.12.2012.pdf,Banka Ekonomike,2026-03-18
19,3,2012-12-31,2012-12-31,BALANCE_SHEET,BALANCE,43.0,Përbërësit tjerë të ekuitetit,0.0,0.0,1,be_bs_31.12.2012.pdf,Banka Ekonomike,2026-03-18
20,3,2012-12-31,2012-12-31,BALANCE_SHEET,BALANCE,44.0,Gjithsej ekuiteti i aksionarëve,11898.0,11542.0,1,be_bs_31.12.2012.pdf,Banka Ekonomike,2026-03-18
21,3,2012-12-31,2012-12-31,BALANCE_SHEET,BALANCE,45.0,Gjithsej detyrimet dhe ekuiteti i aksionarëve,156015.0,155346.0,1,be_bs_31.12.2012.pdf,Banka Ekonomike,2026-03-18
22,3,2012-12-31,2012-12-31,INCOME_STATEMENT,INCOME,10.0,Gjithsej të hyrat,2050.0,2624.0,1,be_is_31.12.2012.pdf,Banka Ekonomike,2026-03-18
23,3,2012-12-31,2012-12-31,INCOME_STATEMENT,INCOME,11.0,Provizionet për humbjet nga kreditë,-4587.0,-5553.0,1,be_is_31.12.2012.pdf,Banka Ekonomike,2026-03-18
24,3,2012-12-31,2012-12-31,INCOME_STATEMENT,INCOME,14.0,Fitimi/(humbja) para tatimit,-2537.0,-2929.0,1,be_is_31.12.2012.pdf,Banka Ekonomike,2026-03-18
25,3,2012-12-31,2012-12-31,INCOME_STATEMENT,INCOME,15.0,Shpenzimet e tatimit në fitim,-36.0,0.0,1,be_is_31.12.2012.pdf,Banka Ekonomike,2026-03-18
26,3,2012-12-31,2012-12-31,INCOME_STATEMENT,INCOME,16.0,Fitimi/(humbja) neto,-2573.0,-2929.0,1,be_is_31.12.2012.pdf,Banka Ekonomike,2026-03-18
27,3,2012-12-31,2012-12-31,INCOME_STATEMENT,INCOME,17.0,Të ardhurat tjera gjithëpërfshirëse,0.0,0.0,1,be_is_31.12.2012.pdf,Banka Ekonomike,2026-03-18
28,3,2012-12-31,2012-12-31,INCOME_STATEMENT,INCOME,19.0,Gjithsej të ardhurat gjithëpërfshirëse,-2573.0,-2929.0,1,be_is_31.12.2012.pdf,Banka Ekonomike,2026-03-18
29,3,2012-12-31,2012-12-31,INCOME_STATEMENT,INCOME,2.0,Shpenzimet e interesit,-4027.0,-5397.0,1,be_is_31.12.2012.pdf,Banka Ekonomike,2026-03-18
30,3,2012-12-31,2012-12-31,INCOME_STATEMENT,INCOME,3.0,Neto të hyrat nga interesi,4990.0,6731.0,1,be_is_31.12.2012.pdf,Banka Ekonomike,2026-03-18
31,3,2012-12-31,2012-12-31,INCOME_STATEMENT,INCOME,4.0,Të hyrat nga tarifat dhe komisionet,1868.0,2568.0,1,be_is_31.12.2012.pdf,Banka Ekonomike,2026-03-18
32,3,2012-12-31,2012-12-31,INCOME_STATEMENT,INCOME,5.0,Shpenzimet e tarifave dhe komisioneve,-1190.0,-1803.0,1,be_is_31.12.2012.pdf,Banka Ekonomike,2026-03-18
33,3,2012-12-31,2012-12-31,INCOME_STATEMENT,INCOME,6.0,Neto të hyrat nga tarifat dhe komisionet,678.0,765.0,1,be_is_31.12.2012.pdf,Banka Ekonomike,2026-03-18
34,3,2012-12-31,2012-12-31,INCOME_STATEMENT,INCOME,7.0,Neto të hyrat nga tregtimi,36.0,50.0,1,be_is_31.12.2012.pdf,Banka Ekonomike,2026-03-18
35,3,2012-12-31,2012-12-31,INCOME_STATEMENT,INCOME,8.0,Neto të hyrat nga instrumentet tjera financiare,73.0,122.0,1,be_is_31.12.2012.pdf,Banka Ekonomike,2026-03-18
36,3,2012-12-31,2012-12-31,INCOME_STATEMENT,INCOME,9.0,Neto të hyrat (shpenzimet)  tjera operative,-3727.0,-5044.0,1,be_is_31.12.2012.pdf,Banka Ekonomike,2026-03-18
37,3,2013-03-31,2013-03-31,BALANCE_SHEET,BALANCE,21.0,Kërkesat ndaj bankave,10822.0,10192.0,1,be_bs_31.03.2013.pdf,Banka Ekonomike,2026-03-18
38,3,2013-03-31,2013-03-31,BALANCE_SHEET,BALANCE,22.0,Bonot e thesarit,10807.0,10909.0,1,be_bs_31.03.2013.pdf,Banka Ekonomike,2026-03-18
39,3,2013-03-31,2013-03-31,BALANCE_SHEET,BALANCE,26.0,Kreditë dhe paradhëniet ndaj klientëve,93943.0,100690.0,1,be_bs_31.03.2013.pdf,Banka Ekonomike,2026-03-18
40,3,2013-03-31,2013-03-31,BALANCE_SHEET,BALANCE,27.0,Patundshmëritë dhe pajisjet,7580.0,7362.0,1,be_bs_31.03.2013.pdf,Banka Ekonomike,2026-03-18
41,3,2013-03-31,2013-03-31,BALANCE_SHEET,BALANCE,28.0,Pasuritë e paprekshme,109.0,95.0,1,be_bs_31.03.2013.pdf,Banka Ekonomike,2026-03-18
42,3,2013-03-31,2013-03-31,BALANCE_SHEET,BALANCE,29.0,Pasuritë tatimore të shtyra,0.0,0.0,1,be_bs_31.03.2013.pdf,Banka Ekonomike,2026-03-18
43,3,2013-03-31,2013-03-31,BALANCE_SHEET,BALANCE,30.0,Pasuritë tjera,1773.0,2024.0,1,be_bs_31.03.2013.pdf,Banka Ekonomike,2026-03-18
44,3,2013-03-31,2013-03-31,BALANCE_SHEET,BALANCE,31.0,Gjithsej pasuritë,155346.0,159141.0,1,be_bs_31.03.2013.pdf,Banka Ekonomike,2026-03-18
45,3,2013-03-31,2013-03-31,BALANCE_SHEET,BALANCE,32.0,Depozitat e klientëve,140522.0,143506.0,1,be_bs_31.03.2013.pdf,Banka Ekonomike,2026-03-18
46,3,2013-03-31,2013-03-31,BALANCE_SHEET,BALANCE,33.0,Detyrimet ndaj bankave,0.0,0.0,1,be_bs_31.03.2013.pdf,Banka Ekonomike,2026-03-18
47,3,2013-03-31,2013-03-31,BALANCE_SHEET,BALANCE,34.0,Fondet tjera të huazuara,0.0,0.0,1,be_bs_31.03.2013.pdf,Banka Ekonomike,2026-03-18
48,3,2013-03-31,2013-03-31,BALANCE_SHEET,BALANCE,35.0,Detyrimet tatimore të shtyra,0.0,0.0,1,be_bs_31.03.2013.pdf,Banka Ekonomike,2026-03-18
49,3,2013-03-31,2013-03-31,BALANCE_SHEET,BALANCE,36.0,Detyrimet tjera,3282.0,3800.0,1,be_bs_31.03.2013.pdf,Banka Ekonomike,2026-03-18
50,3,2013-03-31,2013-03-31,BALANCE_SHEET,BALANCE,37.0,Gjithsej detyrimet,143804.0,147306.0,1,be_bs_31.03.2013.pdf,Banka Ekonomike,2026-03-18
51,3,2013-03-31,2013-03-31,BALANCE_SHEET,BALANCE,38.0,Kapitali aksionar,14779.0,14779.0,1,be_bs_31.03.2013.pdf,Banka Ekonomike,2026-03-18
52,3,2013-03-31,2013-03-31,BALANCE_SHEET,BALANCE,40.0,Rezervat e kapitalit,101.0,101.0,1,be_bs_31.03.2013.pdf,Banka Ekonomike,2026-03-18
53,3,2013-03-31,2013-03-31,BALANCE_SHEET,BALANCE,41.0,Fitimi i mbajtur/(humbja) nga vitet paraprake,-409.0,-3338.0,1,be_bs_31.03.2013.pdf,Banka Ekonomike,2026-03-18
54,3,2013-03-31,2013-03-31,BALANCE_SHEET,BALANCE,42.0,Fitimi/(humbja) e vitit aktual,-2929.0,293.0,1,be_bs_31.03.2013.pdf,Banka Ekonomike,2026-03-18
55,3,2013-03-31,2013-03-31,BALANCE_SHEET,BALANCE,43.0,Përbërësit tjerë të ekuitetit,0.0,0.0,1,be_bs_31.03.2013.pdf,Banka Ekonomike,2026-03-18
56,3,2013-03-31,2013-03-31,BALANCE_SHEET,BALANCE,44.0,Gjithsej ekuiteti i aksionarëve,11542.0,11835.0,1,be_bs_31.03.2013.pdf,Banka Ekonomike,2026-03-18
57,3,2013-03-31,2013-03-31,BALANCE_SHEET,BALANCE,45.0,Gjithsej detyrimet dhe ekuiteti i aksionarëve,155346.0,159141.0,1,be_bs_31.03.2013.pdf,Banka Ekonomike,2026-03-18
58,3,2013-03-31,2013-03-31,INCOME_STATEMENT,INCOME,10.0,Gjithsej të hyrat,2624.0,562.0,1,be_is_31.03.2013.pdf,Banka Ekonomike,2026-03-18
59,3,2013-03-31,2013-03-31,INCOME_STATEMENT,INCOME,11.0,Provizionet për humbjet nga kreditë,-5553.0,-237.0,1,be_is_31.03.2013.pdf,Banka Ekonomike,2026-03-18
60,3,2013-03-31,2013-03-31,INCOME_STATEMENT,INCOME,14.0,Fitimi/(humbja) para tatimit,-2929.0,325.0,1,be_is_31.03.2013.pdf,Banka Ekonomike,2026-03-18
61,3,2013-03-31,2013-03-31,INCOME_STATEMENT,INCOME,15.0,Shpenzimet e tatimit në fitim,0.0,-32.0,1,be_is_31.03.2013.pdf,Banka Ekonomike,2026-03-18
62,3,2013-03-31,2013-03-31,INCOME_STATEMENT,INCOME,16.0,Fitimi/(humbja) neto,-2929.0,293.0,1,be_is_31.03.2013.pdf,Banka Ekonomike,2026-03-18
63,3,2013-03-31,2013-03-31,INCOME_STATEMENT,INCOME,17.0,Të ardhurat tjera gjithëpërfshirëse,0.0,0.0,1,be_is_31.03.2013.pdf,Banka Ekonomike,2026-03-18
64,3,2013-03-31,2013-03-31,INCOME_STATEMENT,INCOME,19.0,Gjithsej të ardhurat gjithëpërfshirëse,-2929.0,293.0,1,be_is_31.03.2013.pdf,Banka Ekonomike,2026-03-18
65,3,2013-03-31,2013-03-31,INCOME_STATEMENT,INCOME,3.0,Neto të hyrat nga interesi,6731.0,1671.0,1,be_is_31.03.2013.pdf,Banka Ekonomike,2026-03-18
66,3,2013-03-31,2013-03-31,INCOME_STATEMENT,INCOME,4.0,Të hyrat nga tarifat dhe komisionet,2618.0,561.0,1,be_is_31.03.2013.pdf,Banka Ekonomike,2026-03-18
67,3,2013-03-31,2013-03-31,INCOME_STATEMENT,INCOME,5.0,Shpenzimet e tarifave dhe komisioneve,-1803.0,-311.0,1,be_is_31.03.2013.pdf,Banka Ekonomike,2026-03-18
68,3,2013-03-31,2013-03-31,INCOME_STATEMENT,INCOME,6.0,Neto të hyrat nga tarifat dhe komisionet,815.0,250.0,1,be_is_31.03.2013.pdf,Banka Ekonomike,2026-03-18
69,3,2013-03-31,2013-03-31,INCOME_STATEMENT,INCOME,7.0,Neto të hyrat nga tregtimi,0.0,0.0,1,be_is_31.03.2013.pdf,Banka Ekonomike,2026-03-18
70,3,2013-03-31,2013-03-31,INCOME_STATEMENT,INCOME,8.0,Neto të hyrat nga instrumentet tjera financiare,122.0,31.0,1,be_is_31.03.2013.pdf,Banka Ekonomike,2026-03-18
71,3,2013-03-31,2013-03-31,INCOME_STATEMENT,INCOME,9.0,Neto të hyrat (shpenzimet)  tjera operative,-5044.0,-1390.0,1,be_is_31.03.2013.pdf,Banka Ekonomike,2026-03-18
72,3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,21.0,Kërkesat ndaj bankave,10192.0,9208.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-18
73,3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,22.0,Bonot e thesarit,10909.0,13853.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-18
74,3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,26.0,Kreditë dhe paradhëniet ndaj klientëve,100690.0,102960.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-18
75,3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,27.0,Patundshmëritë dhe pajisjet,7362.0,7213.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-18
76,3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,28.0,Pasuritë e paprekshme,95.0,81.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-18
77,3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,29.0,Pasuritë tatimore të shtyra,0.0,0.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-18
78,3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,30.0,Pasuritë tjera,2024.0,1736.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-18
79,3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,31.0,Gjithsej pasuritë,159141.0,164719.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-18
80,3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,32.0,Depozitat e klientëve,143506.0,147651.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-18
81,3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,33.0,Detyrimet ndaj bankave,0.0,0.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-18
82,3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,34.0,Fondet tjera të huazuara,0.0,0.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-18
83,3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,35.0,Detyrimet tatimore të shtyra,0.0,0.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-18
84,3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,36.0,Detyrimet tjera,3800.0,4000.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-18
85,3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,37.0,Gjithsej detyrimet,147306.0,151651.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-18
86,3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,38.0,Kapitali aksionar,14779.0,14779.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-18
87,3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,40.0,Rezervat e kapitalit,101.0,101.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-18
88,3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,41.0,Fitimi i mbajtur/(humbja) nga vitet paraprake,-3339.0,-3339.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-18
89,3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,42.0,Fitimi/(humbja) e vitit aktual,294.0,1527.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-18
90,3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,43.0,Përbërësit tjerë të ekuitetit,0.0,0.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-18
91,3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,44.0,Gjithsej ekuiteti i aksionarëve,11835.0,13068.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-18
92,3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,45.0,Gjithsej detyrimet dhe ekuiteti i aksionarëve,159141.0,164719.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-18
93,3,2013-06-30,2013-06-30,INCOME_STATEMENT,INCOME,10.0,Gjithsej të hyrat,563.0,1274.0,1,be_is_30.06.2013.pdf,Banka Ekonomike,2026-03-18
94,3,2013-06-30,2013-06-30,INCOME_STATEMENT,INCOME,11.0,Provizionet për humbjet nga kreditë,-237.0,423.0,1,be_is_30.06.2013.pdf,Banka Ekonomike,2026-03-18
95,3,2013-06-30,2013-06-30,INCOME_STATEMENT,INCOME,14.0,Fitimi/(humbja) para tatimit,326.0,1697.0,1,be_is_30.06.2013.pdf,Banka Ekonomike,2026-03-18
96,3,2013-06-30,2013-06-30,INCOME_STATEMENT,INCOME,15.0,Shpenzimet e tatimit në fitim,-32.0,-170.0,1,be_is_30.06.2013.pdf,Banka Ekonomike,2026-03-18
97,3,2013-06-30,2013-06-30,INCOME_STATEMENT,INCOME,16.0,Fitimi/(humbja) neto,294.0,1527.0,1,be_is_30.06.2013.pdf,Banka Ekonomike,2026-03-18
98,3,2013-06-30,2013-06-30,INCOME_STATEMENT,INCOME,17.0,Të ardhurat tjera gjithëpërfshirëse,0.0,0.0,1,be_is_30.06.2013.pdf,Banka Ekonomike,2026-03-18
99,3,2013-06-30,2013-06-30,INCOME_STATEMENT,INCOME,19.0,Gjithsej të ardhurat gjithëpërfshirëse,294.0,1527.0,1,be_is_30.06.2013.pdf,Banka Ekonomike,2026-03-18
100,3,2013-06-30,2013-06-30,INCOME_STATEMENT,INCOME,3.0,Neto të hyrat nga interesi,1671.0,3499.0,1,be_is_30.06.2013.pdf,Banka Ekonomike,2026-03-18
101,3,2013-06-30,2013-06-30,INCOME_STATEMENT,INCOME,4.0,Të hyrat nga tarifat dhe komisionet,562.0,1212.0,1,be_is_30.06.2013.pdf,Banka Ekonomike,2026-03-18
102,3,2013-06-30,2013-06-30,INCOME_STATEMENT,INCOME,5.0,Shpenzimet e tarifave dhe komisioneve,-311.0,-664.0,1,be_is_30.06.2013.pdf,Banka Ekonomike,2026-03-18
103,3,2013-06-30,2013-06-30,INCOME_STATEMENT,INCOME,6.0,Neto të hyrat nga tarifat dhe komisionet,251.0,548.0,1,be_is_30.06.2013.pdf,Banka Ekonomike,2026-03-18
104,3,2013-06-30,2013-06-30,INCOME_STATEMENT,INCOME,7.0,Neto të hyrat nga tregtimi,0.0,0.0,1,be_is_30.06.2013.pdf,Banka Ekonomike,2026-03-18
105,3,2013-06-30,2013-06-30,INCOME_STATEMENT,INCOME,8.0,Neto të hyrat nga instrumentet tjera financiare,31.0,65.0,1,be_is_30.06.2013.pdf,Banka Ekonomike,2026-03-18
106,3,2013-06-30,2013-06-30,INCOME_STATEMENT,INCOME,9.0,Neto të hyrat (shpenzimet)  tjera operative,-1390.0,-2838.0,1,be_is_30.06.2013.pdf,Banka Ekonomike,2026-03-18
107,3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,20.0,Paraja e gatshme dhe gjendja me BQK-në,29668.0,36767.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-18
108,3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,21.0,Kërkesat ndaj bankave,9208.0,7810.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-18
109,3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,22.0,Bonot e thesarit,13853.0,14534.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-18
110,3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,26.0,Kreditë dhe paradhëniet ndaj klientëve,102960.0,102692.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-18
111,3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,27.0,Patundshmëritë dhe pajisjet,7213.0,7037.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-18
112,3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,28.0,Pasuritë e paprekshme,81.0,76.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-18
113,3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,29.0,Pasuritë tatimore të shtyra,0.0,0.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-18
114,3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,30.0,Pasuritë tjera,1736.0,1565.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-18
115,3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,31.0,Gjithsej pasuritë,164719.0,170481.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-18
116,3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,32.0,Depozitat e klientëve,147651.0,153725.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-18
117,3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,33.0,Detyrimet ndaj bankave,0.0,0.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-18
118,3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,34.0,Fondet tjera të huazuara,0.0,0.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-18
119,3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,35.0,Detyrimet tatimore të shtyra,0.0,0.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-18
120,3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,36.0,Detyrimet tjera,4000.0,3022.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-18
121,3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,37.0,Gjithsej detyrimet,151651.0,156747.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-18
122,3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,38.0,Kapitali aksionar,14779.0,14779.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-18
123,3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,40.0,Rezervat e kapitalit,101.0,101.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-18
124,3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,41.0,Fitimi i mbajtur/(humbja) nga vitet paraprake,-3339.0,-3338.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-18
125,3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,42.0,Fitimi/(humbja) e vitit aktual,1527.0,2192.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-18
126,3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,43.0,Përbërësit tjerë të ekuitetit,0.0,0.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-18
127,3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,44.0,Gjithsej ekuiteti i aksionarëve,13068.0,13734.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-18
128,3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,45.0,Gjithsej detyrimet dhe ekuiteti i aksionarëve,164719.0,170481.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-18
129,3,2013-09-30,2013-09-30,INCOME_STATEMENT,INCOME,10.0,Gjithsej të hyrat,1274.0,2025.0,1,be_is_30.09.2013.pdf,Banka Ekonomike,2026-03-18
130,3,2013-09-30,2013-09-30,INCOME_STATEMENT,INCOME,11.0,Provizionet për humbjet nga kreditë,423.0,167.0,1,be_is_30.09.2013.pdf,Banka Ekonomike,2026-03-18
131,3,2013-09-30,2013-09-30,INCOME_STATEMENT,INCOME,14.0,Fitimi/(humbja) para tatimit,1697.0,2192.0,1,be_is_30.09.2013.pdf,Banka Ekonomike,2026-03-18
132,3,2013-09-30,2013-09-30,INCOME_STATEMENT,INCOME,15.0,Shpenzimet e tatimit në fitim,-170.0,0.0,1,be_is_30.09.2013.pdf,Banka Ekonomike,2026-03-18
133,3,2013-09-30,2013-09-30,INCOME_STATEMENT,INCOME,16.0,Fitimi/(humbja) neto,1527.0,2192.0,1,be_is_30.09.2013.pdf,Banka Ekonomike,2026-03-18
134,3,2013-09-30,2013-09-30,INCOME_STATEMENT,INCOME,17.0,Të ardhurat tjera gjithëpërfshirëse,0.0,0.0,1,be_is_30.09.2013.pdf,Banka Ekonomike,2026-03-18
135,3,2013-09-30,2013-09-30,INCOME_STATEMENT,INCOME,19.0,Gjithsej të ardhurat gjithëpërfshirëse,1527.0,2192.0,1,be_is_30.09.2013.pdf,Banka Ekonomike,2026-03-18
136,3,2013-09-30,2013-09-30,INCOME_STATEMENT,INCOME,3.0,Neto të hyrat nga interesi,3499.0,5243.0,1,be_is_30.09.2013.pdf,Banka Ekonomike,2026-03-18
