,BANK_ID,REPORT_DATE,DT_REPORT,STATEMENT_TYPE,CATEGORY_TYPE,CATEGORY_CODE,ORIGINAL_CATEGORY,PREVIOUS_VALUE,CURRENT_VALUE,CURR_ID,FILE_NAME,DATA_SOURCE,EXTRACTION_DATE
951,2,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,42,Fitimi/(humbja) e vitit aktual,8692,10353,1,pcb_bs_30.09.2013.pdf,ProCredit Bank,2026-03-18
952,2,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,43,Përbërësit tjerë të ekuitetit,-105,-58,1,pcb_bs_30.09.2013.pdf,ProCredit Bank,2026-03-18
953,2,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,44,Gjithsej ekuiteti i aksionarëve,75781,77490,1,pcb_bs_30.09.2013.pdf,ProCredit Bank,2026-03-18
954,2,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,45,Gjithsej detyrimet dhe ekuiteti i aksionarëve,751086,758454,1,pcb_bs_30.09.2013.pdf,ProCredit Bank,2026-03-18
458,2,2013-09-30,2013-09-30,INCOME_STATEMENT,INCOME,1,Të hyrat nga interesi,0,80,1,pcb_is_30.09.2013.pdf,ProCredit Bank,2026-03-18
459,2,2013-09-30,2013-09-30,INCOME_STATEMENT,INCOME,2,Shpenzimet e interesit,0,20,1,pcb_is_30.09.2013.pdf,ProCredit Bank,2026-03-18
460,2,2013-09-30,2013-09-30,INCOME_STATEMENT,INCOME,3,Neto të hyrat nga interesi,0,594,1,pcb_is_30.09.2013.pdf,ProCredit Bank,2026-03-18
461,2,2013-09-30,2013-09-30,INCOME_STATEMENT,INCOME,4,Të hyrat nga tarifat dhe komisionet,0,150,1,pcb_is_30.09.2013.pdf,ProCredit Bank,2026-03-18
462,2,2013-09-30,2013-09-30,INCOME_STATEMENT,INCOME,5,Shpenzimet e tarifave dhe komisioneve,0,20,1,pcb_is_30.09.2013.pdf,ProCredit Bank,2026-03-18
1425,2,2013-12-31,2013-12-31,BALANCE_SHEET,BALANCE,20,Paraja e gatshme dhe gjendja me BQK-në,108932,96340,1,pcb_bs_31.12.2013.pdf,ProCredit Bank,2026-03-18
1426,2,2013-12-31,2013-12-31,BALANCE_SHEET,BALANCE,21,Kërkesat ndaj bankave,63866,62217,1,pcb_bs_31.12.2013.pdf,ProCredit Bank,2026-03-18
1427,2,2013-12-31,2013-12-31,BALANCE_SHEET,BALANCE,22,Bonot e thesarit,9157,8556,1,pcb_bs_31.12.2013.pdf,ProCredit Bank,2026-03-18
1428,2,2013-12-31,2013-12-31,BALANCE_SHEET,BALANCE,23,Investimet në letra me vlerë,111197,159965,1,pcb_bs_31.12.2013.pdf,ProCredit Bank,2026-03-18
1429,2,2013-12-31,2013-12-31,BALANCE_SHEET,BALANCE,26,Kreditë dhe paradhëniet ndaj klientëve,437703,424451,1,pcb_bs_31.12.2013.pdf,ProCredit Bank,2026-03-18
1430,2,2013-12-31,2013-12-31,BALANCE_SHEET,BALANCE,27,Patundshmëritë dhe pajisjet,17352,17008,1,pcb_bs_31.12.2013.pdf,ProCredit Bank,2026-03-18
1431,2,2013-12-31,2013-12-31,BALANCE_SHEET,BALANCE,28,Pasuritë e paprekshme,1307,1129,1,pcb_bs_31.12.2013.pdf,ProCredit Bank,2026-03-18
1432,2,2013-12-31,2013-12-31,BALANCE_SHEET,BALANCE,29,Pasuritë tatimore të shtyra,7,30,1,pcb_bs_31.12.2013.pdf,ProCredit Bank,2026-03-18
1433,2,2013-12-31,2013-12-31,BALANCE_SHEET,BALANCE,30,Pasuritë tjera,8934,9888,1,pcb_bs_31.12.2013.pdf,ProCredit Bank,2026-03-18
1434,2,2013-12-31,2013-12-31,BALANCE_SHEET,BALANCE,31,Gjithsej pasuritë,758454,779584,1,pcb_bs_31.12.2013.pdf,ProCredit Bank,2026-03-18
1435,2,2013-12-31,2013-12-31,BALANCE_SHEET,BALANCE,32,Depozitat e klientëve,636785,653528,1,pcb_bs_31.12.2013.pdf,ProCredit Bank,2026-03-18
1436,2,2013-12-31,2013-12-31,BALANCE_SHEET,BALANCE,33,Detyrimet ndaj bankave,752,568,1,pcb_bs_31.12.2013.pdf,ProCredit Bank,2026-03-18
1437,2,2013-12-31,2013-12-31,BALANCE_SHEET,BALANCE,34,Fondet tjera të huazuara,24545,24545,1,pcb_bs_31.12.2013.pdf,ProCredit Bank,2026-03-18
1438,2,2013-12-31,2013-12-31,BALANCE_SHEET,BALANCE,35,Detyrimet tatimore të shtyra,141,65,1,pcb_bs_31.12.2013.pdf,ProCredit Bank,2026-03-18
1439,2,2013-12-31,2013-12-31,BALANCE_SHEET,BALANCE,36,Detyrimet tjera,18740,18925,1,pcb_bs_31.12.2013.pdf,ProCredit Bank,2026-03-18
1440,2,2013-12-31,2013-12-31,BALANCE_SHEET,BALANCE,37,Gjithsej detyrimet,680964,697631,1,pcb_bs_31.12.2013.pdf,ProCredit Bank,2026-03-18
1441,2,2013-12-31,2013-12-31,BALANCE_SHEET,BALANCE,38,Kapitali aksionar,60550,60550,1,pcb_bs_31.12.2013.pdf,ProCredit Bank,2026-03-18
1442,2,2013-12-31,2013-12-31,BALANCE_SHEET,BALANCE,40,Rezervat e kapitalit,511,511,1,pcb_bs_31.12.2013.pdf,ProCredit Bank,2026-03-18
1443,2,2013-12-31,2013-12-31,BALANCE_SHEET,BALANCE,41,Fitimi i mbajtur/(humbja) nga vitet paraprake,6133,6133,1,pcb_bs_31.12.2013.pdf,ProCredit Bank,2026-03-18
1444,2,2013-12-31,2013-12-31,BALANCE_SHEET,BALANCE,42,Fitimi/(humbja) e vitit aktual,10353,15028,1,pcb_bs_31.12.2013.pdf,ProCredit Bank,2026-03-18
1445,2,2013-12-31,2013-12-31,BALANCE_SHEET,BALANCE,43,Përbërësit tjerë të ekuitetit,-58,-269,1,pcb_bs_31.12.2013.pdf,ProCredit Bank,2026-03-18
1446,2,2013-12-31,2013-12-31,BALANCE_SHEET,BALANCE,44,Gjithsej ekuiteti i aksionarëve,77490,81953,1,pcb_bs_31.12.2013.pdf,ProCredit Bank,2026-03-18
1447,2,2013-12-31,2013-12-31,BALANCE_SHEET,BALANCE,45,Gjithsej detyrimet dhe ekuiteti i aksionarëve,758454,779584,1,pcb_bs_31.12.2013.pdf,ProCredit Bank,2026-03-18
64,2,2013-12-31,2013-12-31,INCOME_STATEMENT,INCOME,1,Të hyrat nga interesi,0,79,1,pcb_is_31.12.2013.pdf,ProCredit Bank,2026-03-18
65,2,2013-12-31,2013-12-31,INCOME_STATEMENT,INCOME,2,Shpenzimet e interesit,0,20,1,pcb_is_31.12.2013.pdf,ProCredit Bank,2026-03-18
66,2,2013-12-31,2013-12-31,INCOME_STATEMENT,INCOME,3,Neto të hyrat nga interesi,0,599,1,pcb_is_31.12.2013.pdf,ProCredit Bank,2026-03-18
67,2,2013-12-31,2013-12-31,INCOME_STATEMENT,INCOME,4,Të hyrat nga tarifat dhe komisionet,0,152,1,pcb_is_31.12.2013.pdf,ProCredit Bank,2026-03-18
68,2,2013-12-31,2013-12-31,INCOME_STATEMENT,INCOME,5,Shpenzimet e tarifave dhe komisioneve,0,16,1,pcb_is_31.12.2013.pdf,ProCredit Bank,2026-03-18
1292,2,2015-03-31,2015-03-31,BALANCE_SHEET,BALANCE,20,Paraja e gatshme dhe gjendja me BQK-në,159762,132609,1,pcb_bs_31.03.2015.pdf,ProCredit Bank,2026-03-18
1293,2,2015-03-31,2015-03-31,BALANCE_SHEET,BALANCE,21,Kërkesat ndaj bankave,112420,138375,1,pcb_bs_31.03.2015.pdf,ProCredit Bank,2026-03-18
1294,2,2015-03-31,2015-03-31,BALANCE_SHEET,BALANCE,22,Bonot e thesarit,9643,9627,1,pcb_bs_31.03.2015.pdf,ProCredit Bank,2026-03-18
1295,2,2015-03-31,2015-03-31,BALANCE_SHEET,BALANCE,23,Investimet në letra me vlerë,84842,87009,1,pcb_bs_31.03.2015.pdf,ProCredit Bank,2026-03-18
1296,2,2015-03-31,2015-03-31,BALANCE_SHEET,BALANCE,26,Kreditë dhe paradhëniet ndaj klientëve,410118,417656,1,pcb_bs_31.03.2015.pdf,ProCredit Bank,2026-03-18
1297,2,2015-03-31,2015-03-31,BALANCE_SHEET,BALANCE,27,Patundshmëritë dhe pajisjet,14448,14118,1,pcb_bs_31.03.2015.pdf,ProCredit Bank,2026-03-18
1298,2,2015-03-31,2015-03-31,BALANCE_SHEET,BALANCE,28,Pasuritë e paprekshme,808,987,1,pcb_bs_31.03.2015.pdf,ProCredit Bank,2026-03-18
1299,2,2015-03-31,2015-03-31,BALANCE_SHEET,BALANCE,29,Pasuritë tatimore të shtyra,8,0,1,pcb_bs_31.03.2015.pdf,ProCredit Bank,2026-03-18
1300,2,2015-03-31,2015-03-31,BALANCE_SHEET,BALANCE,30,Pasuritë tjera,7533,8175,1,pcb_bs_31.03.2015.pdf,ProCredit Bank,2026-03-18
1301,2,2015-03-31,2015-03-31,BALANCE_SHEET,BALANCE,31,Gjithsej pasuritë,799582,808557,1,pcb_bs_31.03.2015.pdf,ProCredit Bank,2026-03-18
1302,2,2015-03-31,2015-03-31,BALANCE_SHEET,BALANCE,32,Depozitat e klientëve,678310,680896,1,pcb_bs_31.03.2015.pdf,ProCredit Bank,2026-03-18
1303,2,2015-03-31,2015-03-31,BALANCE_SHEET,BALANCE,33,Detyrimet ndaj bankave,300,407,1,pcb_bs_31.03.2015.pdf,ProCredit Bank,2026-03-18
1304,2,2015-03-31,2015-03-31,BALANCE_SHEET,BALANCE,34,Fondet tjera të huazuara,14545,14545,1,pcb_bs_31.03.2015.pdf,ProCredit Bank,2026-03-18
1305,2,2015-03-31,2015-03-31,BALANCE_SHEET,BALANCE,35,Detyrimet tatimore të shtyra,260,269,1,pcb_bs_31.03.2015.pdf,ProCredit Bank,2026-03-18
1306,2,2015-03-31,2015-03-31,BALANCE_SHEET,BALANCE,36,Detyrimet tjera,13955,12843,1,pcb_bs_31.03.2015.pdf,ProCredit Bank,2026-03-18
1307,2,2015-03-31,2015-03-31,BALANCE_SHEET,BALANCE,37,Gjithsej detyrimet,707370,708961,1,pcb_bs_31.03.2015.pdf,ProCredit Bank,2026-03-18
1308,2,2015-03-31,2015-03-31,BALANCE_SHEET,BALANCE,38,Kapitali aksionar,65550,65550,1,pcb_bs_31.03.2015.pdf,ProCredit Bank,2026-03-18
1309,2,2015-03-31,2015-03-31,BALANCE_SHEET,BALANCE,40,Rezervat e kapitalit,511,511,1,pcb_bs_31.03.2015.pdf,ProCredit Bank,2026-03-18
1310,2,2015-03-31,2015-03-31,BALANCE_SHEET,BALANCE,41,Fitimi i mbajtur/(humbja) nga vitet paraprake,1161,26215,1,pcb_bs_31.03.2015.pdf,ProCredit Bank,2026-03-18
1311,2,2015-03-31,2015-03-31,BALANCE_SHEET,BALANCE,43,Përbërësit tjerë të ekuitetit,-64,87,1,pcb_bs_31.03.2015.pdf,ProCredit Bank,2026-03-18
1312,2,2015-03-31,2015-03-31,BALANCE_SHEET,BALANCE,44,Gjithsej ekuiteti i aksionarëve,92212,99596,1,pcb_bs_31.03.2015.pdf,ProCredit Bank,2026-03-18
1313,2,2015-03-31,2015-03-31,BALANCE_SHEET,BALANCE,45,Gjithsej detyrimet dhe ekuiteti i aksionarëve,799582,808557,1,pcb_bs_31.03.2015.pdf,ProCredit Bank,2026-03-18
0,2,2015-03-31,2015-03-31,INCOME_STATEMENT,INCOME,1,Të hyrat nga interesi,51349,11404,1,pcb_is_31.03.2015.pdf,ProCredit Bank,2026-03-18
9,2,2015-03-31,2015-03-31,INCOME_STATEMENT,INCOME,10,Gjithsej të hyrat,26590,6808,1,pcb_is_31.03.2015.pdf,ProCredit Bank,2026-03-18
10,2,2015-03-31,2015-03-31,INCOME_STATEMENT,INCOME,11,Provizionet për humbjet nga kreditë,1487,1228,1,pcb_is_31.03.2015.pdf,ProCredit Bank,2026-03-18
11,2,2015-03-31,2015-03-31,INCOME_STATEMENT,INCOME,14,Fitimi/(humbja) para tatimit,28077,8036,1,pcb_is_31.03.2015.pdf,ProCredit Bank,2026-03-18
12,2,2015-03-31,2015-03-31,INCOME_STATEMENT,INCOME,15,Shpenzimet e tatimit në fitim,-3023,-804,1,pcb_is_31.03.2015.pdf,ProCredit Bank,2026-03-18
13,2,2015-03-31,2015-03-31,INCOME_STATEMENT,INCOME,16,Fitimi/(humbja) neto,25054,7232,1,pcb_is_31.03.2015.pdf,ProCredit Bank,2026-03-18
14,2,2015-03-31,2015-03-31,INCOME_STATEMENT,INCOME,17,Të ardhurat tjera gjithëpërfshirëse,205,152,1,pcb_is_31.03.2015.pdf,ProCredit Bank,2026-03-18
15,2,2015-03-31,2015-03-31,INCOME_STATEMENT,INCOME,19,Gjithsej të ardhurat gjithëpërfshirëse,25259,7384,1,pcb_is_31.03.2015.pdf,ProCredit Bank,2026-03-18
1,2,2015-03-31,2015-03-31,INCOME_STATEMENT,INCOME,2,Shpenzimet e interesit,-9123,-971,1,pcb_is_31.03.2015.pdf,ProCredit Bank,2026-03-18
2,2,2015-03-31,2015-03-31,INCOME_STATEMENT,INCOME,3,Neto të hyrat nga interesi,42226,10433,1,pcb_is_31.03.2015.pdf,ProCredit Bank,2026-03-18
3,2,2015-03-31,2015-03-31,INCOME_STATEMENT,INCOME,4,Të hyrat nga tarifat dhe komisionet,12052,2807,1,pcb_is_31.03.2015.pdf,ProCredit Bank,2026-03-18
4,2,2015-03-31,2015-03-31,INCOME_STATEMENT,INCOME,5,Shpenzimet e tarifave dhe komisioneve,-3886,-904,1,pcb_is_31.03.2015.pdf,ProCredit Bank,2026-03-18
5,2,2015-03-31,2015-03-31,INCOME_STATEMENT,INCOME,6,Neto të hyrat nga tarifat dhe komisionet,8166,1902,1,pcb_is_31.03.2015.pdf,ProCredit Bank,2026-03-18
6,2,2015-03-31,2015-03-31,INCOME_STATEMENT,INCOME,7,Neto të hyrat nga tregtimi,553,189,1,pcb_is_31.03.2015.pdf,ProCredit Bank,2026-03-18
7,2,2015-03-31,2015-03-31,INCOME_STATEMENT,INCOME,8,Neto të hyrat nga instrumentet tjera financiare,-3,-1,1,pcb_is_31.03.2015.pdf,ProCredit Bank,2026-03-18
