BANK_ID,REPORT_DATE,DT_REPORT,STATEMENT_TYPE,CATEGORY_TYPE,CATEGORY_CODE,ORIGINAL_CATEGORY,PREVIOUS_VALUE,CURRENT_VALUE,CURR_ID,FILE_NAME,DATA_SOURCE,EXTRACTION_DATE
3,2013-03-31,2013-03-31,BALANCE_SHEET,BALANCE,35,Detyrimet tatimore të shtyra,0.0,0.0,1,be_bs_31.03.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-03-31,2013-03-31,BALANCE_SHEET,BALANCE,36,Detyrimet tjera,3282.0,3800.0,1,be_bs_31.03.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-03-31,2013-03-31,BALANCE_SHEET,BALANCE,37,Gjithsej detyrimet,143804.0,147306.0,1,be_bs_31.03.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-03-31,2013-03-31,BALANCE_SHEET,BALANCE,38,Kapitali aksionar,14779.0,14779.0,1,be_bs_31.03.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-03-31,2013-03-31,BALANCE_SHEET,BALANCE,40,Rezervat e kapitalit,101.0,101.0,1,be_bs_31.03.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-03-31,2013-03-31,BALANCE_SHEET,BALANCE,41,Fitimi i mbajtur/(humbja) nga vitet paraprake,-409.0,-3338.0,1,be_bs_31.03.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-03-31,2013-03-31,BALANCE_SHEET,BALANCE,42,Fitimi/(humbja) e vitit aktual,-2929.0,293.0,1,be_bs_31.03.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-03-31,2013-03-31,BALANCE_SHEET,BALANCE,43,Përbërësit tjerë të ekuitetit,0.0,0.0,1,be_bs_31.03.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-03-31,2013-03-31,BALANCE_SHEET,BALANCE,44,Gjithsej ekuiteti i aksionarëve,11542.0,11835.0,1,be_bs_31.03.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-03-31,2013-03-31,BALANCE_SHEET,BALANCE,45,Gjithsej detyrimet dhe ekuiteti i aksionarëve,155346.0,159141.0,1,be_bs_31.03.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-03-31,2013-03-31,INCOME_STATEMENT,INCOME,10,Gjithsej të hyrat,2624.0,562.0,1,be_is_31.03.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-03-31,2013-03-31,INCOME_STATEMENT,INCOME,11,Provizionet për humbjet nga kreditë,-5553.0,-237.0,1,be_is_31.03.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-03-31,2013-03-31,INCOME_STATEMENT,INCOME,14,Fitimi/(humbja) para tatimit,-2929.0,325.0,1,be_is_31.03.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-03-31,2013-03-31,INCOME_STATEMENT,INCOME,15,Shpenzimet e tatimit në fitim,0.0,-32.0,1,be_is_31.03.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-03-31,2013-03-31,INCOME_STATEMENT,INCOME,16,Fitimi/(humbja) neto,-2929.0,293.0,1,be_is_31.03.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-03-31,2013-03-31,INCOME_STATEMENT,INCOME,17,Të ardhurat tjera gjithëpërfshirëse,0.0,0.0,1,be_is_31.03.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-03-31,2013-03-31,INCOME_STATEMENT,INCOME,19,Gjithsej të ardhurat gjithëpërfshirëse,-2929.0,293.0,1,be_is_31.03.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-03-31,2013-03-31,INCOME_STATEMENT,INCOME,3,Neto të hyrat nga interesi,6731.0,1671.0,1,be_is_31.03.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-03-31,2013-03-31,INCOME_STATEMENT,INCOME,4,Të hyrat nga tarifat dhe komisionet,2618.0,561.0,1,be_is_31.03.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-03-31,2013-03-31,INCOME_STATEMENT,INCOME,5,Shpenzimet e tarifave dhe komisioneve,-1803.0,-311.0,1,be_is_31.03.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-03-31,2013-03-31,INCOME_STATEMENT,INCOME,6,Neto të hyrat nga tarifat dhe komisionet,815.0,250.0,1,be_is_31.03.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-03-31,2013-03-31,INCOME_STATEMENT,INCOME,7,Neto të hyrat nga tregtimi,0.0,0.0,1,be_is_31.03.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-03-31,2013-03-31,INCOME_STATEMENT,INCOME,8,Neto të hyrat nga instrumentet tjera financiare,122.0,31.0,1,be_is_31.03.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-03-31,2013-03-31,INCOME_STATEMENT,INCOME,9,Neto të hyrat (shpenzimet)  tjera operative,-5044.0,-1390.0,1,be_is_31.03.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,21,Kërkesat ndaj bankave,10192.0,9208.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,22,Bonot e thesarit,10909.0,13853.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,26,Kreditë dhe paradhëniet ndaj klientëve,100690.0,102960.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,27,Patundshmëritë dhe pajisjet,7362.0,7213.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,28,Pasuritë e paprekshme,95.0,81.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,29,Pasuritë tatimore të shtyra,0.0,0.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,30,Pasuritë tjera,2024.0,1736.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,31,Gjithsej pasuritë,159141.0,164719.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,32,Depozitat e klientëve,143506.0,147651.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,33,Detyrimet ndaj bankave,0.0,0.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,34,Fondet tjera të huazuara,0.0,0.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,35,Detyrimet tatimore të shtyra,0.0,0.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,36,Detyrimet tjera,3800.0,4000.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,37,Gjithsej detyrimet,147306.0,151651.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,38,Kapitali aksionar,14779.0,14779.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,40,Rezervat e kapitalit,101.0,101.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,41,Fitimi i mbajtur/(humbja) nga vitet paraprake,-3339.0,-3339.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,42,Fitimi/(humbja) e vitit aktual,294.0,1527.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,43,Përbërësit tjerë të ekuitetit,0.0,0.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,44,Gjithsej ekuiteti i aksionarëve,11835.0,13068.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,BALANCE_SHEET,BALANCE,45,Gjithsej detyrimet dhe ekuiteti i aksionarëve,159141.0,164719.0,1,be_bs_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,INCOME_STATEMENT,INCOME,10,Gjithsej të hyrat,563.0,1274.0,1,be_is_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,INCOME_STATEMENT,INCOME,11,Provizionet për humbjet nga kreditë,-237.0,423.0,1,be_is_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,INCOME_STATEMENT,INCOME,14,Fitimi/(humbja) para tatimit,326.0,1697.0,1,be_is_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,INCOME_STATEMENT,INCOME,15,Shpenzimet e tatimit në fitim,-32.0,-170.0,1,be_is_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,INCOME_STATEMENT,INCOME,16,Fitimi/(humbja) neto,294.0,1527.0,1,be_is_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,INCOME_STATEMENT,INCOME,17,Të ardhurat tjera gjithëpërfshirëse,0.0,0.0,1,be_is_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,INCOME_STATEMENT,INCOME,19,Gjithsej të ardhurat gjithëpërfshirëse,294.0,1527.0,1,be_is_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,INCOME_STATEMENT,INCOME,3,Neto të hyrat nga interesi,1671.0,3499.0,1,be_is_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,INCOME_STATEMENT,INCOME,4,Të hyrat nga tarifat dhe komisionet,562.0,1212.0,1,be_is_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,INCOME_STATEMENT,INCOME,5,Shpenzimet e tarifave dhe komisioneve,-311.0,-664.0,1,be_is_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,INCOME_STATEMENT,INCOME,6,Neto të hyrat nga tarifat dhe komisionet,251.0,548.0,1,be_is_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,INCOME_STATEMENT,INCOME,7,Neto të hyrat nga tregtimi,0.0,0.0,1,be_is_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,INCOME_STATEMENT,INCOME,8,Neto të hyrat nga instrumentet tjera financiare,31.0,65.0,1,be_is_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-06-30,2013-06-30,INCOME_STATEMENT,INCOME,9,Neto të hyrat (shpenzimet)  tjera operative,-1390.0,-2838.0,1,be_is_30.06.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,20,Paraja e gatshme dhe gjendja me BQK-në,29668.0,36767.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,21,Kërkesat ndaj bankave,9208.0,7810.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,22,Bonot e thesarit,13853.0,14534.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,26,Kreditë dhe paradhëniet ndaj klientëve,102960.0,102692.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,27,Patundshmëritë dhe pajisjet,7213.0,7037.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-21
3,2013-09-30,2013-09-30,BALANCE_SHEET,BALANCE,28,Pasuritë e paprekshme,81.0,76.0,1,be_bs_30.09.2013.pdf,Banka Ekonomike,2026-03-21
