INCOME_CATEGORY,PREVIOUS_INCOME_VALUE,CURRENT_INCOME_VALUE,DT_REPORT,FILE_NAME,CATEGORY_CODE,BANK_ID,STATEMENT_TYPE
,0.0,0.0,2021-03-31,be_is_31.03.2021.pdf,,3,INCOME_STATEMENT
Të hyrat nga interesi,17965.0,4709.0,2021-03-31,be_is_31.03.2021.pdf,1,3,INCOME_STATEMENT
Shpenzimet e interesit,-2729.0,-717.0,2021-03-31,be_is_31.03.2021.pdf,2,3,INCOME_STATEMENT
Neto të hyrat nga interesi,15236.0,3992.0,2021-03-31,be_is_31.03.2021.pdf,3,3,INCOME_STATEMENT
Të hyrat nga tarifat dhe komisionet,2882.0,778.0,2021-03-31,be_is_31.03.2021.pdf,4,3,INCOME_STATEMENT
Shpenzimet e tarifave dhe komisioneve,-852.0,-386.0,2021-03-31,be_is_31.03.2021.pdf,5,3,INCOME_STATEMENT
Neto të hyrat nga tarifat dhe komisionet,2030.0,392.0,2021-03-31,be_is_31.03.2021.pdf,6,3,INCOME_STATEMENT
Neto të hyrat nga tregtimi,241.0,4.0,2021-03-31,be_is_31.03.2021.pdf,7,3,INCOME_STATEMENT
Neto të hyrat nga instrumentet tjera financiare,44.0,0.0,2021-03-31,be_is_31.03.2021.pdf,8,3,INCOME_STATEMENT
Neto të hyrat (shpenzimet) tjera operative,-9913.0,-2599.0,2021-03-31,be_is_31.03.2021.pdf,9,3,INCOME_STATEMENT
Gjithsej të hyrat,7611.0,1789.0,2021-03-31,be_is_31.03.2021.pdf,10,3,INCOME_STATEMENT
Provizionet për humbjet nga kreditë,-3133.0,-604.0,2021-03-31,be_is_31.03.2021.pdf,11,3,INCOME_STATEMENT
Shpenzimet e tatimit në fitim,-470.0,-118.0,2021-03-31,be_is_31.03.2021.pdf,15,3,INCOME_STATEMENT
Fitimi/(humbja) neto,4009.0,1066.0,2021-03-31,be_is_31.03.2021.pdf,16,3,INCOME_STATEMENT
Të ardhurat tjera gjithëpërfshirëse,-309.0,-101.0,2021-03-31,be_is_31.03.2021.pdf,17,3,INCOME_STATEMENT
Gjithsej të ardhurat gjithëpërfshirëse,3700.0,1167.0,2021-03-31,be_is_31.03.2021.pdf,19,3,INCOME_STATEMENT
,0.0,0.0,2022-03-31,be_is_31.03.2022.pdf,,3,INCOME_STATEMENT
Të hyrat nga interesi,21512.0,5785.0,2022-03-31,be_is_31.03.2022.pdf,1,3,INCOME_STATEMENT
Shpenzimet e interesit,-2916.0,-683.0,2022-03-31,be_is_31.03.2022.pdf,2,3,INCOME_STATEMENT
Neto të hyrat nga interesi,18597.0,5102.0,2022-03-31,be_is_31.03.2022.pdf,3,3,INCOME_STATEMENT
Të hyrat nga tarifat dhe komisionet,3780.0,1075.0,2022-03-31,be_is_31.03.2022.pdf,4,3,INCOME_STATEMENT
Shpenzimet e tarifave dhe komisioneve,-1313.0,-313.0,2022-03-31,be_is_31.03.2022.pdf,5,3,INCOME_STATEMENT
Neto të hyrat nga tarifat dhe komisionet,2467.0,761.0,2022-03-31,be_is_31.03.2022.pdf,6,3,INCOME_STATEMENT
Neto të hyrat nga tregtimi,299.0,25.0,2022-03-31,be_is_31.03.2022.pdf,7,3,INCOME_STATEMENT
Neto të hyrat nga instrumentet tjera financiare,57.0,14.0,2022-03-31,be_is_31.03.2022.pdf,8,3,INCOME_STATEMENT
Neto të hyrat (shpenzimet) tjera operative,-11263.0,-2156.0,2022-03-31,be_is_31.03.2022.pdf,9,3,INCOME_STATEMENT
Gjithsej të hyrat,10156.0,3747.0,2022-03-31,be_is_31.03.2022.pdf,10,3,INCOME_STATEMENT
Provizionet për humbjet nga kreditë,-2273.0,-528.0,2022-03-31,be_is_31.03.2022.pdf,11,3,INCOME_STATEMENT
Shpenzimet e tatimit në fitim,-805.0,-322.0,2022-03-31,be_is_31.03.2022.pdf,15,3,INCOME_STATEMENT
Fitimi/(humbja) neto,7078.0,2897.0,2022-03-31,be_is_31.03.2022.pdf,16,3,INCOME_STATEMENT
Të ardhurat tjera gjithëpërfshirëse,-32.0,-29.0,2022-03-31,be_is_31.03.2022.pdf,17,3,INCOME_STATEMENT
Gjithsej të ardhurat gjithëpërfshirëse,7046.0,2868.0,2022-03-31,be_is_31.03.2022.pdf,19,3,INCOME_STATEMENT
,0.0,0.0,2023-03-31,be_is_31.03.2023.pdf,,3,INCOME_STATEMENT
Të hyrat nga interesi,24577.0,6857.0,2023-03-31,be_is_31.03.2023.pdf,1,3,INCOME_STATEMENT
Shpenzimet e interesit,-3205.0,-1134.0,2023-03-31,be_is_31.03.2023.pdf,2,3,INCOME_STATEMENT
Neto të hyrat nga interesi,21372.0,5724.0,2023-03-31,be_is_31.03.2023.pdf,3,3,INCOME_STATEMENT
Të hyrat nga tarifat dhe komisionet,4752.0,1071.0,2023-03-31,be_is_31.03.2023.pdf,4,3,INCOME_STATEMENT
Shpenzimet e tarifave dhe komisioneve,-1026.0,-216.0,2023-03-31,be_is_31.03.2023.pdf,5,3,INCOME_STATEMENT
Neto të hyrat nga tarifat dhe komisionet,3725.0,855.0,2023-03-31,be_is_31.03.2023.pdf,6,3,INCOME_STATEMENT
Neto të hyrat nga tregtimi,-4.0,-18.0,2023-03-31,be_is_31.03.2023.pdf,7,3,INCOME_STATEMENT
Neto të hyrat nga instrumentet tjera financiare,241.0,25.0,2023-03-31,be_is_31.03.2023.pdf,8,3,INCOME_STATEMENT
Neto të hyrat (shpenzimet) tjera operative,-11966.0,-3101.0,2023-03-31,be_is_31.03.2023.pdf,9,3,INCOME_STATEMENT
Gjithsej të hyrat,13369.0,3485.0,2023-03-31,be_is_31.03.2023.pdf,10,3,INCOME_STATEMENT
Provizionet për humbjet nga kreditë,-2346.0,395.0,2023-03-31,be_is_31.03.2023.pdf,11,3,INCOME_STATEMENT
Shpenzimet e tatimit në fitim,-1003.0,-388.0,2023-03-31,be_is_31.03.2023.pdf,15,3,INCOME_STATEMENT
Fitimi/(humbja) neto,10020.0,3492.0,2023-03-31,be_is_31.03.2023.pdf,16,3,INCOME_STATEMENT
Të ardhurat tjera gjithëpërfshirëse,8.0,49.0,2023-03-31,be_is_31.03.2023.pdf,17,3,INCOME_STATEMENT
Gjithsej të ardhurat gjithëpërfshirëse,10029.0,3540.0,2023-03-31,be_is_31.03.2023.pdf,19,3,INCOME_STATEMENT
Të hyrat nga interesi,30743.0,8159.0,2024-03-31,be_is_31.03.2024.pdf,1,3,INCOME_STATEMENT
Shpenzimet e interesit,-5383.0,-1764.0,2024-03-31,be_is_31.03.2024.pdf,2,3,INCOME_STATEMENT
Neto të hyrat nga interesi,25359.0,6394.0,2024-03-31,be_is_31.03.2024.pdf,3,3,INCOME_STATEMENT
Të hyrat nga tarifat dhe komisionet,4903.0,1263.0,2024-03-31,be_is_31.03.2024.pdf,4,3,INCOME_STATEMENT
Shpenzimet e tarifave dhe komisioneve,-1360.0,-413.0,2024-03-31,be_is_31.03.2024.pdf,5,3,INCOME_STATEMENT
Neto të hyrat nga tarifat dhe komisionet,3543.0,850.0,2024-03-31,be_is_31.03.2024.pdf,6,3,INCOME_STATEMENT
Neto të hyrat nga tregtimi,67.0,23.0,2024-03-31,be_is_31.03.2024.pdf,7,3,INCOME_STATEMENT
,391.0,81.0,2024-03-31,be_is_31.03.2024.pdf,,3,INCOME_STATEMENT
Neto të hyrat (shpenzimet) tjera operative,-17151.0,-4621.0,2024-03-31,be_is_31.03.2024.pdf,9,3,INCOME_STATEMENT
Gjithsej të hyrat,12209.0,2728.0,2024-03-31,be_is_31.03.2024.pdf,10,3,INCOME_STATEMENT
Provizionet për humbjet nga kreditë,698.0,-487.0,2024-03-31,be_is_31.03.2024.pdf,11,3,INCOME_STATEMENT
Fitimi/(humbja) para tatimit,12907.0,2241.0,2024-03-31,be_is_31.03.2024.pdf,14,3,INCOME_STATEMENT
,-1182.0,-224.0,2024-03-31,be_is_31.03.2024.pdf,,3,INCOME_STATEMENT
Fitimi/(humbja) neto,11726.0,2017.0,2024-03-31,be_is_31.03.2024.pdf,16,3,INCOME_STATEMENT
Të ardhurat tjera gjithëpërfshirëse,-117.0,-52.0,2024-03-31,be_is_31.03.2024.pdf,17,3,INCOME_STATEMENT
Gjithsej të ardhurat gjithëpërfshirëse,11609.0,1965.0,2024-03-31,be_is_31.03.2024.pdf,19,3,INCOME_STATEMENT
,0.0,0.0,2025-03-31,be_is_31.03.2025.pdf,,3,INCOME_STATEMENT
Të hyrat nga interesi,35971.0,9488.0,2025-03-31,be_is_31.03.2025.pdf,1,3,INCOME_STATEMENT
Shpenzimet e interesit,-7678.0,-1910.0,2025-03-31,be_is_31.03.2025.pdf,2,3,INCOME_STATEMENT
Neto të hyrat nga interesi,28293.0,7578.0,2025-03-31,be_is_31.03.2025.pdf,3,3,INCOME_STATEMENT
Të hyrat nga tarifat dhe komisionet,6293.0,1584.0,2025-03-31,be_is_31.03.2025.pdf,4,3,INCOME_STATEMENT
Shpenzimet e tarifave dhe komisioneve,-1812.0,-905.0,2025-03-31,be_is_31.03.2025.pdf,5,3,INCOME_STATEMENT
Neto të hyrat nga tarifat dhe komisionet,4480.0,679.0,2025-03-31,be_is_31.03.2025.pdf,6,3,INCOME_STATEMENT
Neto të hyrat nga tregtimi,155.0,35.0,2025-03-31,be_is_31.03.2025.pdf,7,3,INCOME_STATEMENT
,375.0,24.0,2025-03-31,be_is_31.03.2025.pdf,,3,INCOME_STATEMENT
Neto të hyrat (shpenzimet) tjera operative,-18995.0,-4464.0,2025-03-31,be_is_31.03.2025.pdf,9,3,INCOME_STATEMENT
Gjithsej të hyrat,14308.0,3852.0,2025-03-31,be_is_31.03.2025.pdf,10,3,INCOME_STATEMENT
Provizionet për humbjet nga kreditë,-2652.0,-735.0,2025-03-31,be_is_31.03.2025.pdf,11,3,INCOME_STATEMENT
,-963.0,-312.0,2025-03-31,be_is_31.03.2025.pdf,,3,INCOME_STATEMENT
Fitimi/(humbja) neto,10694.0,2805.0,2025-03-31,be_is_31.03.2025.pdf,16,3,INCOME_STATEMENT
Të ardhurat tjera gjithëpërfshirëse,21.0,60.0,2025-03-31,be_is_31.03.2025.pdf,17,3,INCOME_STATEMENT
Gjithsej të ardhurat gjithëpërfshirëse,10714.0,2865.0,2025-03-31,be_is_31.03.2025.pdf,19,3,INCOME_STATEMENT
Shpenzimet e interesit,-4027.0,-5397.0,2012-12-31,be_is_31.12.2012.pdf,2,3,INCOME_STATEMENT
Neto të hyrat nga interesi,4990.0,6731.0,2012-12-31,be_is_31.12.2012.pdf,3,3,INCOME_STATEMENT
Të hyrat nga tarifat dhe komisionet,1868.0,2568.0,2012-12-31,be_is_31.12.2012.pdf,4,3,INCOME_STATEMENT
Shpenzimet e tarifave dhe komisioneve,-1190.0,-1803.0,2012-12-31,be_is_31.12.2012.pdf,5,3,INCOME_STATEMENT
Neto të hyrat nga tarifat dhe komisionet,678.0,765.0,2012-12-31,be_is_31.12.2012.pdf,6,3,INCOME_STATEMENT
Neto të hyrat nga tregtimi,36.0,50.0,2012-12-31,be_is_31.12.2012.pdf,7,3,INCOME_STATEMENT
Neto të hyrat nga instrumentet tjera financiare,73.0,122.0,2012-12-31,be_is_31.12.2012.pdf,8,3,INCOME_STATEMENT
Neto të hyrat (shpenzimet)  tjera operative,-3727.0,-5044.0,2012-12-31,be_is_31.12.2012.pdf,9,3,INCOME_STATEMENT
Gjithsej të hyrat,2050.0,2624.0,2012-12-31,be_is_31.12.2012.pdf,10,3,INCOME_STATEMENT
Provizionet për humbjet nga kreditë,-4587.0,-5553.0,2012-12-31,be_is_31.12.2012.pdf,11,3,INCOME_STATEMENT
Fitimi/(humbja) para tatimit,-2537.0,-2929.0,2012-12-31,be_is_31.12.2012.pdf,14,3,INCOME_STATEMENT
Shpenzimet e tatimit në fitim,-36.0,0.0,2012-12-31,be_is_31.12.2012.pdf,15,3,INCOME_STATEMENT
Fitimi/(humbja) neto,-2573.0,-2929.0,2012-12-31,be_is_31.12.2012.pdf,16,3,INCOME_STATEMENT
Të ardhurat tjera gjithëpërfshirëse,0.0,0.0,2012-12-31,be_is_31.12.2012.pdf,17,3,INCOME_STATEMENT
Gjithsej të ardhurat gjithëpërfshirëse,-2573.0,-2929.0,2012-12-31,be_is_31.12.2012.pdf,19,3,INCOME_STATEMENT
Shpenzimet e interesit,-4176.0,-5557.0,2013-12-31,be_is_31.12.2013.pdf,2,3,INCOME_STATEMENT
Neto të hyrat nga interesi,5243.0,7011.0,2013-12-31,be_is_31.12.2013.pdf,3,3,INCOME_STATEMENT
Të hyrat nga tarifat dhe komisionet,1923.0,2499.0,2013-12-31,be_is_31.12.2013.pdf,4,3,INCOME_STATEMENT
Shpenzimet e tarifave dhe komisioneve,-1039.0,-1451.0,2013-12-31,be_is_31.12.2013.pdf,5,3,INCOME_STATEMENT
Neto të hyrat nga tarifat dhe komisionet,884.0,1048.0,2013-12-31,be_is_31.12.2013.pdf,6,3,INCOME_STATEMENT
Neto të hyrat nga tregtimi,0.0,0.0,2013-12-31,be_is_31.12.2013.pdf,7,3,INCOME_STATEMENT
Neto të hyrat nga instrumentet tjera financiare,102.0,142.0,2013-12-31,be_is_31.12.2013.pdf,8,3,INCOME_STATEMENT
Neto të hyrat (shpenzimet)  tjera operative,-4204.0,-5652.0,2013-12-31,be_is_31.12.2013.pdf,9,3,INCOME_STATEMENT
Gjithsej të hyrat,2025.0,2549.0,2013-12-31,be_is_31.12.2013.pdf,10,3,INCOME_STATEMENT
Provizionet për humbjet nga kreditë,167.0,-1303.0,2013-12-31,be_is_31.12.2013.pdf,11,3,INCOME_STATEMENT
Fitimi/(humbja) para tatimit,2192.0,1246.0,2013-12-31,be_is_31.12.2013.pdf,14,3,INCOME_STATEMENT
Shpenzimet e tatimit në fitim,0.0,0.0,2013-12-31,be_is_31.12.2013.pdf,15,3,INCOME_STATEMENT
Fitimi/(humbja) neto,2192.0,1246.0,2013-12-31,be_is_31.12.2013.pdf,16,3,INCOME_STATEMENT
Të ardhurat tjera gjithëpërfshirëse,0.0,0.0,2013-12-31,be_is_31.12.2013.pdf,17,3,INCOME_STATEMENT
Gjithsej të ardhurat gjithëpërfshirëse,2192.0,1246.0,2013-12-31,be_is_31.12.2013.pdf,19,3,INCOME_STATEMENT
,0.0,0.0,2015-12-31,be_is_31.12.2015.pdf,,3,INCOME_STATEMENT
Të hyrat nga interesi,9729.0,13571.0,2015-12-31,be_is_31.12.2015.pdf,1,3,INCOME_STATEMENT
Shpenzimet e interesit,-2260.0,-2896.0,2015-12-31,be_is_31.12.2015.pdf,2,3,INCOME_STATEMENT
Neto të hyrat nga interesi,7469.0,10675.0,2015-12-31,be_is_31.12.2015.pdf,3,3,INCOME_STATEMENT
Të hyrat nga tarifat dhe komisionet,2064.0,1950.0,2015-12-31,be_is_31.12.2015.pdf,4,3,INCOME_STATEMENT
Shpenzimet e tarifave dhe komisioneve,-330.0,-454.0,2015-12-31,be_is_31.12.2015.pdf,5,3,INCOME_STATEMENT
Neto të hyrat nga tarifat dhe komisionet,1734.0,1496.0,2015-12-31,be_is_31.12.2015.pdf,6,3,INCOME_STATEMENT
Neto të hyrat nga tregtimi,0.0,0.0,2015-12-31,be_is_31.12.2015.pdf,7,3,INCOME_STATEMENT
Neto të hyrat nga instrumentet tjera financiare,-65.0,-15.0,2015-12-31,be_is_31.12.2015.pdf,8,3,INCOME_STATEMENT
Neto të hyrat (shpenzimet) tjera operative,-5254.0,-7460.0,2015-12-31,be_is_31.12.2015.pdf,9,3,INCOME_STATEMENT
Gjithsej të hyrat,3884.0,4696.0,2015-12-31,be_is_31.12.2015.pdf,10,3,INCOME_STATEMENT
Provizionet për humbjet nga kreditë,-1526.0,-659.0,2015-12-31,be_is_31.12.2015.pdf,11,3,INCOME_STATEMENT
Fitimi/(humbja) para tatimit,2358.0,4037.0,2015-12-31,be_is_31.12.2015.pdf,14,3,INCOME_STATEMENT
Shpenzimet e tatimit në fitim,-236.0,-327.0,2015-12-31,be_is_31.12.2015.pdf,15,3,INCOME_STATEMENT
Fitimi/(humbja) neto,2122.0,3710.0,2015-12-31,be_is_31.12.2015.pdf,16,3,INCOME_STATEMENT
Të ardhurat tjera gjithëpërfshirëse,0.0,0.0,2015-12-31,be_is_31.12.2015.pdf,17,3,INCOME_STATEMENT
Gjithsej të ardhurat gjithëpërfshirëse,2122.0,3710.0,2015-12-31,be_is_31.12.2015.pdf,19,3,INCOME_STATEMENT
,0.0,0.0,2016-12-31,be_is_31.12.2016.pdf,,3,INCOME_STATEMENT
Të hyrat nga interesi,9891.0,13297.0,2016-12-31,be_is_31.12.2016.pdf,1,3,INCOME_STATEMENT
Shpenzimet e interesit,-1722.0,-2275.0,2016-12-31,be_is_31.12.2016.pdf,2,3,INCOME_STATEMENT
Neto të hyrat nga interesi,8169.0,11022.0,2016-12-31,be_is_31.12.2016.pdf,3,3,INCOME_STATEMENT
Të hyrat nga tarifat dhe komisionet,1819.0,2447.0,2016-12-31,be_is_31.12.2016.pdf,4,3,INCOME_STATEMENT
Shpenzimet e tarifave dhe komisioneve,-506.0,-686.0,2016-12-31,be_is_31.12.2016.pdf,5,3,INCOME_STATEMENT
Neto të hyrat nga tarifat dhe komisionet,1313.0,1761.0,2016-12-31,be_is_31.12.2016.pdf,6,3,INCOME_STATEMENT
Neto të hyrat nga tregtimi,162.0,182.0,2016-12-31,be_is_31.12.2016.pdf,7,3,INCOME_STATEMENT
Neto të hyrat nga instrumentet tjera financiare,0.0,0.0,2016-12-31,be_is_31.12.2016.pdf,8,3,INCOME_STATEMENT
Neto të hyrat (shpenzimet)  tjera operative,-4970.0,-7009.0,2016-12-31,be_is_31.12.2016.pdf,9,3,INCOME_STATEMENT
Gjithsej të hyrat,4675.0,5955.0,2016-12-31,be_is_31.12.2016.pdf,10,3,INCOME_STATEMENT
Provizionet për humbjet nga kreditë,-686.0,-943.0,2016-12-31,be_is_31.12.2016.pdf,11,3,INCOME_STATEMENT
Fitimi/(humbja) para tatimit,3988.0,5012.0,2016-12-31,be_is_31.12.2016.pdf,14,3,INCOME_STATEMENT
Shpenzimet e tatimit në fitim,-399.0,-451.0,2016-12-31,be_is_31.12.2016.pdf,15,3,INCOME_STATEMENT
Fitimi/(humbja) neto,3590.0,4560.0,2016-12-31,be_is_31.12.2016.pdf,16,3,INCOME_STATEMENT
Të ardhurat tjera gjithëpërfshirëse,0.0,0.0,2016-12-31,be_is_31.12.2016.pdf,17,3,INCOME_STATEMENT
Gjithsej të ardhurat gjithëpërfshirëse,3590.0,4560.0,2016-12-31,be_is_31.12.2016.pdf,19,3,INCOME_STATEMENT
,0.0,0.0,2017-12-31,be_is_31.12.2017.pdf,,3,INCOME_STATEMENT
Të hyrat nga interesi,10291.0,13835.0,2017-12-31,be_is_31.12.2017.pdf,1,3,INCOME_STATEMENT
Shpenzimet e interesit,-1646.0,-2192.0,2017-12-31,be_is_31.12.2017.pdf,2,3,INCOME_STATEMENT
Neto të hyrat nga interesi,8645.0,11643.0,2017-12-31,be_is_31.12.2017.pdf,3,3,INCOME_STATEMENT
Të hyrat nga tarifat dhe komisionet,1918.0,2625.0,2017-12-31,be_is_31.12.2017.pdf,4,3,INCOME_STATEMENT
Shpenzimet e tarifave dhe komisioneve,-565.0,-749.0,2017-12-31,be_is_31.12.2017.pdf,5,3,INCOME_STATEMENT
Neto të hyrat nga tarifat dhe komisionet,1352.0,1876.0,2017-12-31,be_is_31.12.2017.pdf,6,3,INCOME_STATEMENT
Neto të hyrat nga tregtimi,473.0,483.0,2017-12-31,be_is_31.12.2017.pdf,7,3,INCOME_STATEMENT
Neto të hyrat nga instrumentet tjera financiare,0.0,0.0,2017-12-31,be_is_31.12.2017.pdf,8,3,INCOME_STATEMENT
Neto të hyrat (shpenzimet) tjera operative,-6148.0,-8099.0,2017-12-31,be_is_31.12.2017.pdf,9,3,INCOME_STATEMENT
Gjithsej të hyrat,4323.0,5903.0,2017-12-31,be_is_31.12.2017.pdf,10,3,INCOME_STATEMENT
Provizionet për humbjet nga kreditë,-533.0,-657.0,2017-12-31,be_is_31.12.2017.pdf,11,3,INCOME_STATEMENT
Fitimi/(humbja) para tatimit,3790.0,5246.0,2017-12-31,be_is_31.12.2017.pdf,14,3,INCOME_STATEMENT
Shpenzimet e tatimit në fitim,-379.0,-540.0,2017-12-31,be_is_31.12.2017.pdf,15,3,INCOME_STATEMENT
Fitimi/(humbja) neto,3411.0,4706.0,2017-12-31,be_is_31.12.2017.pdf,16,3,INCOME_STATEMENT
Të ardhurat tjera gjithëpërfshirëse,0.0,16.0,2017-12-31,be_is_31.12.2017.pdf,17,3,INCOME_STATEMENT
Gjithsej të ardhurat gjithëpërfshirëse,3411.0,4722.0,2017-12-31,be_is_31.12.2017.pdf,19,3,INCOME_STATEMENT
,0.0,0.0,2018-12-31,be_is_31.12.2018.pdf,,3,INCOME_STATEMENT
Të hyrat nga interesi,10703.0,14500.0,2018-12-31,be_is_31.12.2018.pdf,1,3,INCOME_STATEMENT
Shpenzimet e interesit,-1689.0,-2316.0,2018-12-31,be_is_31.12.2018.pdf,2,3,INCOME_STATEMENT
Neto të hyrat nga interesi,9014.0,12184.0,2018-12-31,be_is_31.12.2018.pdf,3,3,INCOME_STATEMENT
Të hyrat nga tarifat dhe komisionet,1996.0,2688.0,2018-12-31,be_is_31.12.2018.pdf,4,3,INCOME_STATEMENT
Shpenzimet e tarifave dhe komisioneve,-568.0,-757.0,2018-12-31,be_is_31.12.2018.pdf,5,3,INCOME_STATEMENT
Neto të hyrat nga tarifat dhe komisionet,1428.0,1931.0,2018-12-31,be_is_31.12.2018.pdf,6,3,INCOME_STATEMENT
Neto të hyrat nga tregtimi,249.0,265.0,2018-12-31,be_is_31.12.2018.pdf,7,3,INCOME_STATEMENT
Neto të hyrat nga instrumentet tjera financiare,0.0,17.0,2018-12-31,be_is_31.12.2018.pdf,8,3,INCOME_STATEMENT
Neto të hyrat (shpenzimet) tjera operative,-6090.0,-7495.0,2018-12-31,be_is_31.12.2018.pdf,9,3,INCOME_STATEMENT
Gjithsej të hyrat,4600.0,6901.0,2018-12-31,be_is_31.12.2018.pdf,10,3,INCOME_STATEMENT
Provizionet për humbjet nga kreditë,-1276.0,-1652.0,2018-12-31,be_is_31.12.2018.pdf,11,3,INCOME_STATEMENT
Fitimi/(humbja) para tatimit,3324.0,5250.0,2018-12-31,be_is_31.12.2018.pdf,14,3,INCOME_STATEMENT
Shpenzimet e tatimit në fitim,-332.0,-532.0,2018-12-31,be_is_31.12.2018.pdf,15,3,INCOME_STATEMENT
Fitimi/(humbja) neto,2992.0,4718.0,2018-12-31,be_is_31.12.2018.pdf,16,3,INCOME_STATEMENT
Të ardhurat tjera gjithëpërfshirëse,-102.0,-18.0,2018-12-31,be_is_31.12.2018.pdf,17,3,INCOME_STATEMENT
Gjithsej të ardhurat gjithëpërfshirëse,2890.0,4700.0,2018-12-31,be_is_31.12.2018.pdf,19,3,INCOME_STATEMENT
,0.0,0.0,2019-12-31,be_is_31.12.2019.pdf,,3,INCOME_STATEMENT
Të hyrat nga interesi,11603.0,15847.0,2019-12-31,be_is_31.12.2019.pdf,1,3,INCOME_STATEMENT
Shpenzimet e interesit,-1784.0,-2415.0,2019-12-31,be_is_31.12.2019.pdf,2,3,INCOME_STATEMENT
Neto të hyrat nga interesi,9819.0,13432.0,2019-12-31,be_is_31.12.2019.pdf,3,3,INCOME_STATEMENT
Të hyrat nga tarifat dhe komisionet,2328.0,3100.0,2019-12-31,be_is_31.12.2019.pdf,4,3,INCOME_STATEMENT
Shpenzimet e tarifave dhe komisioneve,-711.0,-938.0,2019-12-31,be_is_31.12.2019.pdf,5,3,INCOME_STATEMENT
Neto të hyrat nga tarifat dhe komisionet,1617.0,2162.0,2019-12-31,be_is_31.12.2019.pdf,6,3,INCOME_STATEMENT
Neto të hyrat nga tregtimi,208.0,218.0,2019-12-31,be_is_31.12.2019.pdf,7,3,INCOME_STATEMENT
Neto të hyrat nga instrumentet tjera financiare,13.0,13.0,2019-12-31,be_is_31.12.2019.pdf,8,3,INCOME_STATEMENT
Neto të hyrat (shpenzimet) tjera operative,-6525.0,-8558.0,2019-12-31,be_is_31.12.2019.pdf,9,3,INCOME_STATEMENT
Gjithsej të hyrat,5132.0,7266.0,2019-12-31,be_is_31.12.2019.pdf,10,3,INCOME_STATEMENT
Provizionet për humbjet nga kreditë,-1119.0,-1318.0,2019-12-31,be_is_31.12.2019.pdf,11,3,INCOME_STATEMENT
Shpenzimet e tatimit në fitim,-401.0,-587.0,2019-12-31,be_is_31.12.2019.pdf,15,3,INCOME_STATEMENT
Fitimi/(humbja) neto,3612.0,5361.0,2019-12-31,be_is_31.12.2019.pdf,16,3,INCOME_STATEMENT
Të ardhurat tjera gjithëpërfshirëse,167.0,222.0,2019-12-31,be_is_31.12.2019.pdf,17,3,INCOME_STATEMENT
Gjithsej të ardhurat gjithëpërfshirëse,3779.0,5583.0,2019-12-31,be_is_31.12.2019.pdf,19,3,INCOME_STATEMENT
,0.0,0.0,2020-12-31,be_is_31.12.2020.pdf,,3,INCOME_STATEMENT
Të hyrat nga interesi,13162.0,17965.0,2020-12-31,be_is_31.12.2020.pdf,1,3,INCOME_STATEMENT
Shpenzimet e interesit,-1982.0,-2729.0,2020-12-31,be_is_31.12.2020.pdf,2,3,INCOME_STATEMENT
Neto të hyrat nga interesi,11181.0,15236.0,2020-12-31,be_is_31.12.2020.pdf,3,3,INCOME_STATEMENT
Të hyrat nga tarifat dhe komisionet,2052.0,2882.0,2020-12-31,be_is_31.12.2020.pdf,4,3,INCOME_STATEMENT
Shpenzimet e tarifave dhe komisioneve,-693.0,-852.0,2020-12-31,be_is_31.12.2020.pdf,5,3,INCOME_STATEMENT
Neto të hyrat nga tarifat dhe komisionet,1359.0,2030.0,2020-12-31,be_is_31.12.2020.pdf,6,3,INCOME_STATEMENT
Neto të hyrat nga tregtimi,52.0,241.0,2020-12-31,be_is_31.12.2020.pdf,7,3,INCOME_STATEMENT
Neto të hyrat nga instrumentet tjera financiare,0.0,44.0,2020-12-31,be_is_31.12.2020.pdf,8,3,INCOME_STATEMENT
Neto të hyrat (shpenzimet) tjera operative,-7425.0,-9913.0,2020-12-31,be_is_31.12.2020.pdf,9,3,INCOME_STATEMENT
Gjithsej të hyrat,5167.0,7611.0,2020-12-31,be_is_31.12.2020.pdf,10,3,INCOME_STATEMENT
Provizionet për humbjet nga kreditë,-2605.0,-3133.0,2020-12-31,be_is_31.12.2020.pdf,11,3,INCOME_STATEMENT
Shpenzimet e tatimit në fitim,-256.0,-470.0,2020-12-31,be_is_31.12.2020.pdf,15,3,INCOME_STATEMENT
Fitimi/(humbja) neto,2306.0,4009.0,2020-12-31,be_is_31.12.2020.pdf,16,3,INCOME_STATEMENT
Të ardhurat tjera gjithëpërfshirëse,-57.0,-309.0,2020-12-31,be_is_31.12.2020.pdf,17,3,INCOME_STATEMENT
Gjithsej të ardhurat gjithëpërfshirëse,2249.0,3700.0,2020-12-31,be_is_31.12.2020.pdf,19,3,INCOME_STATEMENT
,0.0,0.0,2021-12-31,be_is_31.12.2021.pdf,,3,INCOME_STATEMENT
Të hyrat nga interesi,15520.0,21512.0,2021-12-31,be_is_31.12.2021.pdf,1,3,INCOME_STATEMENT
Shpenzimet e interesit,-2202.0,-2916.0,2021-12-31,be_is_31.12.2021.pdf,2,3,INCOME_STATEMENT
Neto të hyrat nga interesi,13319.0,18597.0,2021-12-31,be_is_31.12.2021.pdf,3,3,INCOME_STATEMENT
Të hyrat nga tarifat dhe komisionet,2800.0,3780.0,2021-12-31,be_is_31.12.2021.pdf,4,3,INCOME_STATEMENT
